asset,AdrActCnt,date,post_nov_2022
usdc_eth,5955,2020-07-12,0
usdt_trx,15803,2020-07-12,0
usdt_eth,124399,2020-07-13,0
usdt_trx,19131,2020-07-13,0
dai,7509,2020-07-13,0
usdc_eth,8156,2020-07-13,0
usdt_eth,115690,2020-07-14,0
usdt_trx,17784,2020-07-14,0
dai,6357,2020-07-14,0
usdc_eth,8752,2020-07-14,0
dai,6043,2020-07-15,0
usdc_eth,8737,2020-07-15,0
usdt_trx,18047,2020-07-15,0
usdt_eth,120370,2020-07-15,0
dai,5674,2020-07-16,0
usdt_trx,18265,2020-07-16,0
usdt_eth,112273,2020-07-16,0
usdc_eth,8719,2020-07-16,0
usdt_eth,106829,2020-07-17,0
usdc_eth,9041,2020-07-17,0
dai,5874,2020-07-17,0
usdt_trx,18563,2020-07-17,0
usdt_trx,18311,2020-07-18,0
usdt_eth,95240,2020-07-18,0
usdc_eth,7121,2020-07-18,0
dai,4313,2020-07-18,0
usdt_eth,90603,2020-07-19,0
usdc_eth,7132,2020-07-19,0
usdt_trx,17073,2020-07-19,0
dai,5108,2020-07-19,0
usdt_trx,20689,2020-07-20,0
usdc_eth,9418,2020-07-20,0
dai,6604,2020-07-20,0
usdt_eth,112830,2020-07-20,0
usdt_eth,110190,2020-07-21,0
dai,6873,2020-07-21,0
usdt_trx,21202,2020-07-21,0
usdc_eth,9326,2020-07-21,0
usdt_eth,106753,2020-07-22,0
usdc_eth,8321,2020-07-22,0
dai,6441,2020-07-22,0
usdt_trx,22110,2020-07-22,0
dai,7847,2020-07-23,0
usdt_eth,105430,2020-07-23,0
usdt_trx,22104,2020-07-23,0
usdc_eth,10305,2020-07-23,0
usdt_trx,23342,2020-07-24,0
usdt_eth,106703,2020-07-24,0
dai,8600,2020-07-24,0
usdc_eth,9562,2020-07-24,0
dai,6858,2020-07-25,0
usdt_trx,21518,2020-07-25,0
usdt_eth,96772,2020-07-25,0
usdc_eth,9125,2020-07-25,0
usdc_eth,9488,2020-07-26,0
usdt_eth,107387,2020-07-26,0
usdt_trx,19875,2020-07-26,0
dai,5970,2020-07-26,0
dai,6946,2020-07-27,0
usdt_eth,126862,2020-07-27,0
usdc_eth,13637,2020-07-27,0
usdt_trx,21539,2020-07-27,0
usdt_trx,20353,2020-07-28,0
usdt_eth,136917,2020-07-28,0
dai,7458,2020-07-28,0
usdc_eth,10699,2020-07-28,0
usdt_eth,116749,2020-07-29,0
dai,8123,2020-07-29,0
usdc_eth,9941,2020-07-29,0
usdt_trx,32564,2020-07-29,0
usdt_trx,32587,2020-07-30,0
dai,7322,2020-07-30,0
usdt_eth,118394,2020-07-30,0
usdc_eth,9627,2020-07-30,0
usdc_eth,10256,2020-07-31,0
usdt_trx,33430,2020-07-31,0
dai,7837,2020-07-31,0
usdt_eth,120160,2020-07-31,0
usdt_trx,39063,2020-08-01,0
usdc_eth,10069,2020-08-01,0
dai,8675,2020-08-01,0
usdt_eth,116140,2020-08-01,0
usdc_eth,9325,2020-08-02,0
dai,7768,2020-08-02,0
usdt_eth,115948,2020-08-02,0
usdt_trx,36231,2020-08-02,0
usdt_trx,34549,2020-08-03,0
usdc_eth,12242,2020-08-03,0
dai,9860,2020-08-03,0
usdt_eth,121435,2020-08-03,0
usdt_eth,119289,2020-08-04,0
usdt_trx,24653,2020-08-04,0
dai,8196,2020-08-04,0
usdc_eth,10612,2020-08-04,0
usdc_eth,10904,2020-08-05,0
dai,7113,2020-08-05,0
usdt_trx,27242,2020-08-05,0
usdt_eth,124868,2020-08-05,0
dai,7394,2020-08-06,0
usdt_eth,129084,2020-08-06,0
usdc_eth,10115,2020-08-06,0
usdt_trx,42866,2020-08-06,0
usdc_eth,10724,2020-08-07,0
dai,7064,2020-08-07,0
usdt_eth,136539,2020-08-07,0
usdt_trx,44549,2020-08-07,0
usdt_trx,41094,2020-08-08,0
dai,5429,2020-08-08,0
usdt_eth,121119,2020-08-08,0
usdc_eth,9374,2020-08-08,0
dai,5337,2020-08-09,0
usdc_eth,8190,2020-08-09,0
usdt_trx,39424,2020-08-09,0
usdt_eth,117333,2020-08-09,0
usdt_eth,133173,2020-08-10,0
dai,6454,2020-08-10,0
usdt_trx,44134,2020-08-10,0
usdc_eth,10695,2020-08-10,0
usdt_eth,129796,2020-08-11,0
usdc_eth,12777,2020-08-11,0
dai,6724,2020-08-11,0
usdt_trx,48264,2020-08-11,0
usdt_trx,49756,2020-08-12,0
usdt_eth,118349,2020-08-12,0
dai,6791,2020-08-12,0
usdc_eth,12267,2020-08-12,0
dai,7184,2020-08-13,0
usdt_trx,53469,2020-08-13,0
usdc_eth,12200,2020-08-13,0
usdt_eth,129103,2020-08-13,0
usdc_eth,13535,2020-08-14,0
usdt_eth,123369,2020-08-14,0
usdt_trx,55250,2020-08-14,0
dai,7579,2020-08-14,0
usdc_eth,10807,2020-08-15,0
usdt_eth,125046,2020-08-15,0
dai,6155,2020-08-15,0
usdt_trx,50242,2020-08-15,0
usdc_eth,9847,2020-08-16,0
dai,6951,2020-08-16,0
usdt_eth,111774,2020-08-16,0
usdt_trx,49607,2020-08-16,0
dai,5733,2020-08-17,0
usdc_eth,12289,2020-08-17,0
usdt_trx,61617,2020-08-17,0
usdt_eth,125625,2020-08-17,0
usdt_eth,128665,2020-08-18,0
dai,6211,2020-08-18,0
usdt_trx,54434,2020-08-18,0
usdc_eth,12483,2020-08-18,0
dai,6591,2020-08-19,0
usdt_trx,35177,2020-08-19,0
usdt_eth,136669,2020-08-19,0
usdc_eth,12578,2020-08-19,0
usdt_eth,114049,2020-08-20,0
usdt_trx,49930,2020-08-20,0
dai,6764,2020-08-20,0
usdc_eth,10926,2020-08-20,0
usdt_trx,52634,2020-08-21,0
usdt_eth,104974,2020-08-21,0
dai,6444,2020-08-21,0
usdc_eth,40866,2020-08-21,0
usdt_trx,51955,2020-08-22,0
dai,5432,2020-08-22,0
usdt_eth,121638,2020-08-22,0
usdc_eth,10083,2020-08-22,0
usdc_eth,7887,2020-08-23,0
usdt_eth,148612,2020-08-23,0
dai,4900,2020-08-23,0
usdt_trx,48620,2020-08-23,0
dai,7053,2020-08-24,0
usdt_trx,50734,2020-08-24,0
usdt_eth,142306,2020-08-24,0
usdc_eth,9053,2020-08-24,0
usdc_eth,11178,2020-08-25,0
usdt_eth,126130,2020-08-25,0
dai,6592,2020-08-25,0
usdt_trx,54539,2020-08-25,0
dai,5962,2020-08-26,0
usdt_eth,132854,2020-08-26,0
usdt_trx,67913,2020-08-26,0
usdc_eth,10711,2020-08-26,0
usdt_eth,136239,2020-08-27,0
usdc_eth,10372,2020-08-27,0
dai,6010,2020-08-27,0
usdt_trx,63464,2020-08-27,0
usdt_eth,117727,2020-08-28,0
usdt_trx,49131,2020-08-28,0
usdc_eth,10194,2020-08-28,0
dai,5812,2020-08-28,0
dai,5531,2020-08-29,0
usdt_eth,107789,2020-08-29,0
usdt_trx,44298,2020-08-29,0
usdc_eth,8582,2020-08-29,0
usdt_trx,74407,2020-08-30,0
usdt_eth,96779,2020-08-30,0
dai,5109,2020-08-30,0
usdc_eth,8203,2020-08-30,0
dai,5951,2020-08-31,0
usdt_trx,65028,2020-08-31,0
usdt_eth,124066,2020-08-31,0
usdc_eth,9911,2020-08-31,0
dai,6258,2020-09-01,0
usdc_eth,12621,2020-09-01,0
usdt_trx,68308,2020-09-01,0
usdt_eth,115348,2020-09-01,0
usdc_eth,12265,2020-09-02,0
usdt_trx,74788,2020-09-02,0
dai,6356,2020-09-02,0
usdt_eth,111937,2020-09-02,0
usdt_trx,82843,2020-09-03,0
usdc_eth,14475,2020-09-03,0
dai,7122,2020-09-03,0
usdt_eth,110791,2020-09-03,0
usdt_trx,81495,2020-09-04,0
dai,8666,2020-09-04,0
usdc_eth,17141,2020-09-04,0
usdt_eth,116755,2020-09-04,0
usdc_eth,14449,2020-09-05,0
dai,8825,2020-09-05,0
usdt_eth,100977,2020-09-05,0
usdt_trx,76073,2020-09-05,0
usdc_eth,12602,2020-09-06,0
dai,6951,2020-09-06,0
usdt_eth,96418,2020-09-06,0
usdt_trx,69873,2020-09-06,0
dai,7414,2020-09-07,0
usdt_eth,111948,2020-09-07,0
usdt_trx,73473,2020-09-07,0
usdc_eth,9791,2020-09-07,0
usdt_eth,106258,2020-09-08,0
usdt_trx,73559,2020-09-08,0
usdc_eth,11443,2020-09-08,0
dai,7339,2020-09-08,0
usdt_eth,105254,2020-09-09,0
usdc_eth,12669,2020-09-09,0
dai,6972,2020-09-09,0
usdt_trx,58073,2020-09-09,0
dai,6691,2020-09-10,0
usdt_trx,58414,2020-09-10,0
usdc_eth,13592,2020-09-10,0
usdt_eth,109804,2020-09-10,0
usdt_eth,103552,2020-09-11,0
usdt_trx,69112,2020-09-11,0
dai,6160,2020-09-11,0
usdc_eth,13955,2020-09-11,0
usdt_eth,95327,2020-09-12,0
usdt_trx,62443,2020-09-12,0
dai,5946,2020-09-12,0
usdc_eth,11543,2020-09-12,0
usdt_eth,97462,2020-09-13,0
usdt_trx,46909,2020-09-13,0
dai,6064,2020-09-13,0
usdc_eth,10157,2020-09-13,0
usdc_eth,11454,2020-09-14,0
usdt_trx,60380,2020-09-14,0
usdt_eth,105992,2020-09-14,0
dai,8767,2020-09-14,0
dai,8827,2020-09-15,0
usdt_trx,65825,2020-09-15,0
usdc_eth,12649,2020-09-15,0
usdt_eth,115130,2020-09-15,0
usdc_eth,13829,2020-09-16,0
usdt_eth,111090,2020-09-16,0
usdt_trx,58336,2020-09-16,0
dai,8978,2020-09-16,0
usdc_eth,14083,2020-09-17,0
usdt_trx,65014,2020-09-17,0
dai,8820,2020-09-17,0
usdt_eth,96242,2020-09-17,0
usdc_eth,15117,2020-09-18,0
usdt_trx,77292,2020-09-18,0
usdt_eth,121069,2020-09-18,0
dai,11453,2020-09-18,0
usdt_trx,75492,2020-09-19,0
usdt_eth,110904,2020-09-19,0
usdc_eth,12642,2020-09-19,0
dai,9569,2020-09-19,0
dai,8563,2020-09-20,0
usdc_eth,11229,2020-09-20,0
usdt_trx,67154,2020-09-20,0
usdt_eth,120921,2020-09-20,0
usdc_eth,13932,2020-09-21,0
dai,9138,2020-09-21,0
usdt_trx,61821,2020-09-21,0
usdt_eth,125311,2020-09-21,0
usdt_trx,62698,2020-09-22,0
usdt_eth,114431,2020-09-22,0
dai,8401,2020-09-22,0
usdc_eth,12796,2020-09-22,0
usdt_eth,110986,2020-09-23,0
dai,8984,2020-09-23,0
usdc_eth,15353,2020-09-23,0
usdt_trx,74084,2020-09-23,0
usdt_eth,119725,2020-09-24,0
usdc_eth,12972,2020-09-24,0
dai,8008,2020-09-24,0
usdt_trx,65124,2020-09-24,0
usdt_trx,76006,2020-09-25,0
usdt_eth,113090,2020-09-25,0
dai,8665,2020-09-25,0
usdc_eth,12154,2020-09-25,0
usdt_trx,86977,2020-09-26,0
usdt_eth,104479,2020-09-26,0
usdc_eth,10591,2020-09-26,0
dai,7850,2020-09-26,0
usdt_eth,88067,2020-09-27,0
dai,6790,2020-09-27,0
usdc_eth,8779,2020-09-27,0
usdt_trx,76558,2020-09-27,0
dai,7588,2020-09-28,0
usdc_eth,11674,2020-09-28,0
usdt_trx,80074,2020-09-28,0
usdt_eth,106037,2020-09-28,0
usdt_trx,68647,2020-09-29,0
dai,7388,2020-09-29,0
usdt_eth,119279,2020-09-29,0
usdc_eth,11904,2020-09-29,0
usdc_eth,12613,2020-09-30,0
usdt_trx,62130,2020-09-30,0
dai,8830,2020-09-30,0
usdt_eth,132360,2020-09-30,0
dai,8927,2020-10-01,0
usdt_eth,91211,2020-10-01,0
usdc_eth,14788,2020-10-01,0
usdt_trx,54734,2020-10-01,0
usdc_eth,15492,2020-10-02,0
usdt_eth,89528,2020-10-02,0
usdt_trx,62477,2020-10-02,0
dai,8178,2020-10-02,0
usdt_eth,88652,2020-10-03,0
usdc_eth,10309,2020-10-03,0
dai,6617,2020-10-03,0
usdt_trx,58279,2020-10-03,0
usdt_trx,58007,2020-10-04,0
usdc_eth,9445,2020-10-04,0
dai,6590,2020-10-04,0
usdt_eth,81991,2020-10-04,0
usdc_eth,12562,2020-10-05,0
usdt_trx,65644,2020-10-05,0
dai,7081,2020-10-05,0
usdt_eth,94975,2020-10-05,0
usdc_eth,12453,2020-10-06,0
usdt_trx,46873,2020-10-06,0
dai,6794,2020-10-06,0
usdt_eth,100794,2020-10-06,0
usdc_eth,11934,2020-10-07,0
usdt_eth,105194,2020-10-07,0
dai,6872,2020-10-07,0
usdt_trx,70200,2020-10-07,0
dai,6596,2020-10-08,0
usdt_trx,78808,2020-10-08,0
usdc_eth,11581,2020-10-08,0
usdt_eth,104846,2020-10-08,0
dai,8117,2020-10-09,0
usdc_eth,12489,2020-10-09,0
usdt_eth,118860,2020-10-09,0
usdt_trx,79290,2020-10-09,0
usdt_eth,123895,2020-10-10,0
usdt_trx,88517,2020-10-10,0
usdc_eth,9678,2020-10-10,0
dai,6532,2020-10-10,0
dai,5596,2020-10-11,0
usdt_trx,66682,2020-10-11,0
usdc_eth,8798,2020-10-11,0
usdt_eth,123807,2020-10-11,0
usdt_trx,74818,2020-10-12,0
dai,6164,2020-10-12,0
usdt_eth,121077,2020-10-12,0
usdc_eth,10518,2020-10-12,0
usdt_eth,129651,2020-10-13,0
usdt_trx,70727,2020-10-13,0
usdc_eth,14821,2020-10-13,0
dai,6175,2020-10-13,0
usdc_eth,11842,2020-10-14,0
dai,5884,2020-10-14,0
usdt_eth,129204,2020-10-14,0
usdt_trx,74958,2020-10-14,0
usdt_eth,132067,2020-10-15,0
usdt_trx,81259,2020-10-15,0
dai,6549,2020-10-15,0
usdc_eth,40112,2020-10-15,0
usdt_trx,75842,2020-10-16,0
usdt_eth,127557,2020-10-16,0
usdc_eth,31208,2020-10-16,0
dai,6933,2020-10-16,0
usdt_trx,71288,2020-10-17,0
dai,6678,2020-10-17,0
usdt_eth,127030,2020-10-17,0
usdc_eth,23587,2020-10-17,0
dai,6493,2020-10-18,0
usdc_eth,10839,2020-10-18,0
usdt_trx,66284,2020-10-18,0
usdt_eth,137563,2020-10-18,0
usdt_eth,134790,2020-10-19,0
usdt_trx,78347,2020-10-19,0
dai,7568,2020-10-19,0
usdc_eth,13728,2020-10-19,0
usdc_eth,19935,2020-10-20,0
usdt_eth,129971,2020-10-20,0
dai,6977,2020-10-20,0
usdt_trx,91677,2020-10-20,0
usdc_eth,30218,2020-10-21,0
usdt_eth,124045,2020-10-21,0
dai,7421,2020-10-21,0
usdt_trx,163258,2020-10-21,0
dai,10682,2020-10-22,0
usdc_eth,29933,2020-10-22,0
usdt_eth,136700,2020-10-22,0
usdt_trx,105348,2020-10-22,0
usdc_eth,25148,2020-10-23,0
usdt_trx,68801,2020-10-23,0
usdt_eth,136069,2020-10-23,0
dai,8481,2020-10-23,0
usdc_eth,21506,2020-10-24,0
usdt_eth,105775,2020-10-24,0
dai,7483,2020-10-24,0
usdt_trx,73721,2020-10-24,0
usdt_eth,91409,2020-10-25,0
usdc_eth,19409,2020-10-25,0
usdt_trx,86505,2020-10-25,0
dai,6002,2020-10-25,0
dai,7307,2020-10-26,0
usdc_eth,23945,2020-10-26,0
usdt_trx,75623,2020-10-26,0
usdt_eth,98827,2020-10-26,0
dai,7520,2020-10-27,0
usdc_eth,23449,2020-10-27,0
usdt_eth,98897,2020-10-27,0
usdt_trx,76310,2020-10-27,0
usdc_eth,24174,2020-10-28,0
usdt_eth,108202,2020-10-28,0
usdt_trx,63151,2020-10-28,0
dai,7506,2020-10-28,0
usdt_trx,75470,2020-10-29,0
dai,6896,2020-10-29,0
usdt_eth,93854,2020-10-29,0
usdc_eth,27487,2020-10-29,0
usdc_eth,26510,2020-10-30,0
usdt_trx,71994,2020-10-30,0
usdt_eth,102895,2020-10-30,0
dai,6975,2020-10-30,0
dai,6095,2020-10-31,0
usdt_trx,70096,2020-10-31,0
usdc_eth,29232,2020-10-31,0
usdt_eth,90234,2020-10-31,0
dai,6161,2020-11-01,0
usdt_trx,65974,2020-11-01,0
usdc_eth,26831,2020-11-01,0
usdt_eth,84749,2020-11-01,0
usdt_trx,85202,2020-11-02,0
usdt_eth,111067,2020-11-02,0
usdc_eth,29401,2020-11-02,0
dai,6948,2020-11-02,0
usdt_eth,105815,2020-11-03,0
usdt_trx,60766,2020-11-03,0
dai,7865,2020-11-03,0
usdc_eth,33311,2020-11-03,0
usdt_eth,103281,2020-11-04,0
dai,7561,2020-11-04,0
usdt_trx,66449,2020-11-04,0
usdc_eth,29939,2020-11-04,0
usdc_eth,28681,2020-11-05,0
dai,8104,2020-11-05,0
usdt_trx,73699,2020-11-05,0
usdt_eth,104030,2020-11-05,0
usdc_eth,30096,2020-11-06,0
dai,7786,2020-11-06,0
usdt_trx,84530,2020-11-06,0
usdt_eth,115814,2020-11-06,0
usdc_eth,28469,2020-11-07,0
usdt_trx,79009,2020-11-07,0
dai,7248,2020-11-07,0
usdt_eth,110764,2020-11-07,0
usdt_trx,58018,2020-11-08,0
dai,6345,2020-11-08,0
usdc_eth,30854,2020-11-08,0
usdt_eth,92290,2020-11-08,0
usdc_eth,37208,2020-11-09,0
dai,7058,2020-11-09,0
usdt_trx,66075,2020-11-09,0
usdt_eth,118466,2020-11-09,0
usdt_trx,75206,2020-11-10,0
usdc_eth,26680,2020-11-10,0
dai,6445,2020-11-10,0
usdt_eth,111944,2020-11-10,0
dai,6204,2020-11-11,0
usdt_eth,125424,2020-11-11,0
usdc_eth,26538,2020-11-11,0
usdt_trx,72272,2020-11-11,0
usdt_eth,137413,2020-11-12,0
usdc_eth,28404,2020-11-12,0
dai,6206,2020-11-12,0
usdt_trx,101292,2020-11-12,0
usdt_trx,82269,2020-11-13,0
usdc_eth,26863,2020-11-13,0
usdt_eth,132323,2020-11-13,0
dai,7419,2020-11-13,0
usdc_eth,26901,2020-11-14,0
usdt_trx,60350,2020-11-14,0
usdt_eth,119169,2020-11-14,0
dai,6036,2020-11-14,0
dai,6202,2020-11-15,0
usdt_trx,57903,2020-11-15,0
usdc_eth,22794,2020-11-15,0
usdt_eth,108961,2020-11-15,0
dai,7066,2020-11-16,0
usdc_eth,26462,2020-11-16,0
usdt_eth,119493,2020-11-16,0
usdt_trx,61755,2020-11-16,0
usdt_eth,128810,2020-11-17,0
usdt_trx,73982,2020-11-17,0
usdc_eth,32584,2020-11-17,0
dai,8293,2020-11-17,0
usdt_eth,108942,2020-11-18,0
dai,8793,2020-11-18,0
usdt_trx,57894,2020-11-18,0
usdc_eth,31338,2020-11-18,0
usdt_trx,66431,2020-11-19,0
usdc_eth,29659,2020-11-19,0
usdt_eth,106280,2020-11-19,0
dai,7750,2020-11-19,0
usdc_eth,35899,2020-11-20,0
usdt_eth,111810,2020-11-20,0
dai,7981,2020-11-20,0
usdt_trx,59347,2020-11-20,0
usdt_eth,101469,2020-11-21,0
dai,7706,2020-11-21,0
usdc_eth,38818,2020-11-21,0
usdt_trx,54685,2020-11-21,0
dai,7804,2020-11-22,0
usdc_eth,35395,2020-11-22,0
usdt_trx,71809,2020-11-22,0
usdt_eth,94971,2020-11-22,0
dai,7945,2020-11-23,0
usdc_eth,38426,2020-11-23,0
usdt_trx,81285,2020-11-23,0
usdt_eth,121035,2020-11-23,0
usdt_trx,86018,2020-11-24,0
usdt_eth,123106,2020-11-24,0
dai,8408,2020-11-24,0
usdc_eth,43212,2020-11-24,0
usdt_eth,119775,2020-11-25,0
usdc_eth,38425,2020-11-25,0
usdt_trx,55223,2020-11-25,0
dai,7996,2020-11-25,0
usdt_eth,125897,2020-11-26,0
usdc_eth,33700,2020-11-26,0
usdt_trx,75070,2020-11-26,0
dai,9866,2020-11-26,0
dai,7768,2020-11-27,0
usdt_trx,69166,2020-11-27,0
usdt_eth,117320,2020-11-27,0
usdc_eth,25064,2020-11-27,0
usdt_trx,70996,2020-11-28,0
usdc_eth,35276,2020-11-28,0
dai,7132,2020-11-28,0
usdt_eth,93806,2020-11-28,0
usdt_eth,91276,2020-11-29,0
usdt_trx,55961,2020-11-29,0
usdc_eth,27743,2020-11-29,0
dai,6622,2020-11-29,0
usdt_trx,69045,2020-11-30,0
usdc_eth,36088,2020-11-30,0
dai,10046,2020-11-30,0
usdt_eth,121890,2020-11-30,0
dai,9505,2020-12-01,0
usdc_eth,34008,2020-12-01,0
usdt_eth,120192,2020-12-01,0
usdt_trx,76142,2020-12-01,0
usdt_eth,97188,2020-12-02,0
usdt_trx,69135,2020-12-02,0
usdc_eth,16448,2020-12-02,0
dai,8509,2020-12-02,0
usdc_eth,16274,2020-12-03,0
usdt_eth,94249,2020-12-03,0
dai,8373,2020-12-03,0
usdt_trx,77651,2020-12-03,0
usdt_trx,123491,2020-12-04,0
usdt_eth,97889,2020-12-04,0
dai,8234,2020-12-04,0
usdc_eth,16963,2020-12-04,0
usdt_eth,83693,2020-12-05,0
usdt_trx,97171,2020-12-05,0
dai,8172,2020-12-05,0
usdc_eth,14924,2020-12-05,0
usdt_trx,49045,2020-12-06,0
dai,7245,2020-12-06,0
usdc_eth,13755,2020-12-06,0
usdt_eth,82776,2020-12-06,0
usdt_trx,55298,2020-12-07,0
usdt_eth,97237,2020-12-07,0
dai,7250,2020-12-07,0
usdc_eth,14090,2020-12-07,0
dai,6915,2020-12-08,0
usdt_trx,63932,2020-12-08,0
usdc_eth,16629,2020-12-08,0
usdt_eth,99011,2020-12-08,0
dai,8019,2020-12-09,0
usdt_trx,64049,2020-12-09,0
usdc_eth,16408,2020-12-09,0
usdt_eth,106232,2020-12-09,0
usdc_eth,16730,2020-12-10,0
usdt_eth,102696,2020-12-10,0
dai,7127,2020-12-10,0
usdt_trx,64844,2020-12-10,0
dai,7619,2020-12-11,0
usdc_eth,25487,2020-12-11,0
usdt_trx,55779,2020-12-11,0
usdt_eth,99364,2020-12-11,0
usdt_trx,58060,2020-12-12,0
usdc_eth,45965,2020-12-12,0
usdt_eth,95021,2020-12-12,0
dai,9557,2020-12-12,0
usdt_trx,53565,2020-12-13,0
usdc_eth,46946,2020-12-13,0
usdt_eth,108655,2020-12-13,0
dai,7220,2020-12-13,0
usdt_trx,61058,2020-12-14,0
usdc_eth,39301,2020-12-14,0
usdt_eth,134291,2020-12-14,0
dai,7679,2020-12-14,0
usdc_eth,41734,2020-12-15,0
dai,8271,2020-12-15,0
usdt_eth,139760,2020-12-15,0
usdt_trx,59225,2020-12-15,0
usdt_eth,159475,2020-12-16,0
usdt_trx,69696,2020-12-16,0
usdc_eth,34055,2020-12-16,0
dai,9170,2020-12-16,0
dai,9611,2020-12-17,0
usdt_eth,151229,2020-12-17,0
usdt_trx,104120,2020-12-17,0
usdc_eth,37704,2020-12-17,0
dai,9218,2020-12-18,0
usdt_eth,149288,2020-12-18,0
usdt_trx,79704,2020-12-18,0
usdc_eth,19322,2020-12-18,0
dai,10369,2020-12-19,0
usdt_eth,103565,2020-12-19,0
usdt_trx,76932,2020-12-19,0
usdc_eth,19052,2020-12-19,0
usdt_trx,65690,2020-12-20,0
usdt_eth,102314,2020-12-20,0
usdc_eth,18149,2020-12-20,0
dai,8519,2020-12-20,0
usdt_trx,76032,2020-12-21,0
usdc_eth,17494,2020-12-21,0
usdt_eth,110045,2020-12-21,0
dai,8695,2020-12-21,0
usdt_eth,112422,2020-12-22,0
usdc_eth,17741,2020-12-22,0
dai,8648,2020-12-22,0
usdt_trx,69799,2020-12-22,0
dai,9275,2020-12-23,0
usdt_trx,82777,2020-12-23,0
usdt_eth,113589,2020-12-23,0
usdc_eth,19431,2020-12-23,0
usdc_eth,18733,2020-12-24,0
usdt_trx,87583,2020-12-24,0
usdt_eth,118617,2020-12-24,0
dai,9443,2020-12-24,0
usdc_eth,17396,2020-12-25,0
dai,9973,2020-12-25,0
usdt_trx,82640,2020-12-25,0
usdt_eth,110113,2020-12-25,0
dai,12519,2020-12-26,0
usdt_trx,83080,2020-12-26,0
usdt_eth,115560,2020-12-26,0
usdc_eth,19079,2020-12-26,0
dai,12146,2020-12-27,0
usdc_eth,19372,2020-12-27,0
usdt_trx,77439,2020-12-27,0
usdt_eth,112271,2020-12-27,0
usdc_eth,19812,2020-12-28,0
usdt_eth,127054,2020-12-28,0
usdt_trx,94032,2020-12-28,0
dai,12126,2020-12-28,0
usdt_eth,124969,2020-12-29,0
dai,12430,2020-12-29,0
usdt_trx,101761,2020-12-29,0
usdc_eth,21136,2020-12-29,0
usdt_trx,85091,2020-12-30,0
usdc_eth,21400,2020-12-30,0
dai,12525,2020-12-30,0
usdt_eth,118137,2020-12-30,0
usdc_eth,22432,2020-12-31,0
dai,14389,2020-12-31,0
usdt_trx,92602,2020-12-31,0
usdt_eth,109617,2020-12-31,0
dai,12678,2021-01-01,0
usdt_eth,101339,2021-01-01,0
usdt_trx,75953,2021-01-01,0
usdc_eth,22634,2021-01-01,0
usdc_eth,23527,2021-01-02,0
usdt_trx,80404,2021-01-02,0
dai,14477,2021-01-02,0
usdt_eth,107307,2021-01-02,0
dai,12565,2021-01-03,0
usdt_trx,87713,2021-01-03,0
usdt_eth,109927,2021-01-03,0
usdc_eth,23570,2021-01-03,0
dai,12514,2021-01-04,0
usdc_eth,24427,2021-01-04,0
usdt_trx,104462,2021-01-04,0
usdt_eth,116448,2021-01-04,0
usdt_trx,96576,2021-01-05,0
usdt_eth,122841,2021-01-05,0
usdc_eth,25168,2021-01-05,0
dai,12130,2021-01-05,0
usdc_eth,27594,2021-01-06,0
dai,13162,2021-01-06,0
usdt_trx,113580,2021-01-06,0
usdt_eth,125977,2021-01-06,0
usdt_eth,120952,2021-01-07,0
dai,12915,2021-01-07,0
usdc_eth,27131,2021-01-07,0
usdt_trx,104946,2021-01-07,0
dai,12376,2021-01-08,0
usdc_eth,27241,2021-01-08,0
usdt_eth,115153,2021-01-08,0
usdt_trx,101654,2021-01-08,0
usdc_eth,29926,2021-01-09,0
usdt_eth,105506,2021-01-09,0
dai,11235,2021-01-09,0
usdt_trx,103942,2021-01-09,0
usdt_eth,110517,2021-01-10,0
usdt_trx,110881,2021-01-10,0
dai,11680,2021-01-10,0
usdc_eth,26965,2021-01-10,0
dai,12142,2021-01-11,0
usdt_eth,121243,2021-01-11,0
usdt_trx,108787,2021-01-11,0
usdc_eth,24928,2021-01-11,0
usdc_eth,23037,2021-01-12,0
usdt_trx,89148,2021-01-12,0
usdt_eth,117371,2021-01-12,0
dai,12774,2021-01-12,0
usdt_trx,111891,2021-01-13,0
usdt_eth,115243,2021-01-13,0
dai,11477,2021-01-13,0
usdc_eth,22189,2021-01-13,0
usdc_eth,24237,2021-01-14,0
dai,11967,2021-01-14,0
usdt_trx,103311,2021-01-14,0
usdt_eth,125184,2021-01-14,0
usdc_eth,24357,2021-01-15,0
usdt_eth,119903,2021-01-15,0
dai,11074,2021-01-15,0
usdt_trx,91319,2021-01-15,0
usdt_eth,103529,2021-01-16,0
usdt_trx,97248,2021-01-16,0
usdc_eth,22154,2021-01-16,0
dai,10649,2021-01-16,0
usdt_eth,95552,2021-01-17,0
usdt_trx,103403,2021-01-17,0
usdc_eth,22435,2021-01-17,0
dai,10327,2021-01-17,0
usdt_trx,119629,2021-01-18,0
usdt_eth,115840,2021-01-18,0
dai,10008,2021-01-18,0
usdc_eth,22401,2021-01-18,0
usdc_eth,23505,2021-01-19,0
usdt_eth,106006,2021-01-19,0
usdt_trx,130865,2021-01-19,0
dai,10572,2021-01-19,0
usdt_trx,129240,2021-01-20,0
usdt_eth,108559,2021-01-20,0
dai,9684,2021-01-20,0
usdc_eth,23861,2021-01-20,0
usdt_eth,105291,2021-01-21,0
usdt_trx,152282,2021-01-21,0
dai,10592,2021-01-21,0
usdc_eth,23002,2021-01-21,0
usdc_eth,24534,2021-01-22,0
usdt_eth,105716,2021-01-22,0
