country_iso3,country_name,year,gdp_per_capita_usd,inflation_cpi_annual_pct,financial_account_baseline,remittances_received_pct_gdp,baseline_year,is_forward_filled
CPV,Cabo Verde,2025,5192.48157325878,1.04817001091965,,12.2547354812686,,True
CRI,Costa Rica,2020,12394.0493969492,0.724911478131376,71.3527070793642,0.841063564336656,2024,False
CRI,Costa Rica,2021,12838.1185358931,1.72647755109241,71.3527070793642,0.914599844344358,2024,False
CRI,Costa Rica,2022,13625.9008491328,8.27477490232654,71.3527070793642,0.895844948118842,2024,False
CRI,Costa Rica,2023,16942.0268119375,0.525193508693455,71.3527070793642,0.765456761111265,2024,False
CRI,Costa Rica,2024,18587.1532203482,-0.412853001047069,71.3527070793642,0.760139316219948,2024,False
CRI,Costa Rica,2025,18587.1532203482,-0.412853001047069,71.3527070793642,0.760139316219948,2024,True
CUB,Cuba,2020,9605.27914559614,,,,,False
CUW,Curacao,2020,16299.8134349902,,,5.21983779202261,,False
CUW,Curacao,2021,17795.5826616182,,,5.18027097230236,,False
CUW,Curacao,2022,20057.1404747175,,,5.15628133875869,,False
CUW,Curacao,2023,21217.8110321785,,,5.38205169034654,,False
CUW,Curacao,2024,22832.8953958667,,,3.26157812828196,,False
CUW,Curacao,2025,22832.8953958667,,,3.26157812828196,,True
CYM,Cayman Islands,2020,82338.7977439023,,,0.159294422104838,,False
CYM,Cayman Islands,2021,86449.6749037302,,,0.168515959367711,,False
CYM,Cayman Islands,2022,93030.7051447803,,,0.191442641043377,,False
CYM,Cayman Islands,2023,99143.5180243123,,,0.149685193609015,,False
CYP,Cyprus,2020,28130.341796875,-0.638422797978959,96.1259312935907,2.22125223156192,2024,False
CYP,Cyprus,2021,32937.83984375,2.44608867175474,96.1259312935907,2.06471293636738,2024,False
CYP,Cyprus,2022,33231.04296875,8.39548297993334,96.1259312935907,1.67385436424024,2024,False
CYP,Cyprus,2023,36623.69140625,3.54134188751663,96.1259312935907,1.8055958166083,2024,False
CYP,Cyprus,2024,38674.29296875,1.80023018624815,96.1259312935907,1.79895977387556,2024,False
CYP,Cyprus,2025,38674.29296875,1.80023018624815,96.1259312935907,1.79895977387556,2024,True
CZE,Czechia,2020,23472.8915454417,3.16129528497801,92.2832885462025,1.66692379663162,2024,False
CZE,Czechia,2021,27696.4619527544,3.83984491500146,92.2832885462025,1.5076553829427,2024,False
CZE,Czechia,2022,28282.2236715857,15.1001651468371,92.2832885462025,1.37578324481376,2024,False
CZE,Czechia,2023,31761.5944102491,10.6612601372426,92.2832885462025,1.23917377978351,2024,False
CZE,Czechia,2024,31823.3078290564,2.43531202435314,92.2832885462025,1.22408277522885,2024,False
CZE,Czechia,2025,31823.3078290564,2.43531202435314,92.2832885462025,1.22408277522885,2024,True
DEU,Germany,2020,47394.8734504469,0.144877925813982,98.2983235670699,0.477487831020722,2024,False
DEU,Germany,2021,52349.2459994422,3.06666666666673,98.2983235670699,0.465094604231552,2024,False
DEU,Germany,2022,50506.5179638543,6.87257438551097,98.2983235670699,0.466478241668682,2024,False
DEU,Germany,2023,54776.7668235491,5.94643667725823,98.2983235670699,0.460768626602933,2024,False
DEU,Germany,2024,56103.7323182554,2.2564981433876,98.2983235670699,0.452984461006563,2024,False
DEU,Germany,2025,56103.7323182554,2.2564981433876,98.2983235670699,0.452984461006563,2024,True
DJI,Djibouti,2020,2844.88810647853,1.7774078380617,,2.03729907694872,,False
DJI,Djibouti,2021,3025.91126413549,1.18191775339802,,2.34123925393883,,False
DJI,Djibouti,2022,3133.25779772463,5.17980847967061,,1.58752439290675,,False
