asset,date,active_addresses,transfer_count
USDC,2024-06-08,864962,2840984
USDC,2024-06-09,801834,2771586
USDC,2024-06-10,838552,2994902
USDC,2024-06-11,1008037,3358988
USDC,2024-06-12,927986,2995210
USDC,2024-06-13,845093,2886237
USDC,2024-06-14,854545,2831630
USDC,2024-06-15,736309,2498546
USDC,2024-06-16,714492,2482232
USDC,2024-06-17,786632,2914634
USDC,2024-06-18,923979,3298814
USDC,2024-06-19,815780,2861992
USDC,2024-06-20,880275,3039749
USDC,2024-06-21,861599,3208404
USDC,2024-06-22,652956,2626366
USDC,2024-06-23,681038,2713622
USDC,2024-06-24,876184,3500029
USDC,2024-06-25,890538,3294903
USDC,2024-06-26,775488,3026248
USDC,2024-06-27,884156,2885013
USDC,2024-06-28,832007,3099818
USDC,2024-06-29,706193,2633613
USDC,2024-06-30,762329,2771601
USDC,2024-07-01,838857,2870034
USDC,2024-07-02,830226,2794814
USDC,2024-07-03,892259,2977714
USDC,2024-07-04,913591,3315056
USDC,2024-07-05,999283,3813922
USDC,2024-07-06,844275,2919555
USDC,2024-07-07,799399,2556006
USDC,2024-07-08,848167,3439712
USDC,2024-07-09,783966,2929313
USDC,2024-07-10,753269,2828098
USDC,2024-07-11,732838,2951394
USDC,2024-07-12,672894,2797145
USDC,2024-07-13,630460,2251868
USDC,2024-07-14,662961,2498399
USDC,2024-07-15,816712,3021820
USDC,2024-07-16,899497,3427918
USDC,2024-07-17,873304,3615733
USDC,2024-07-18,804100,3007003
USDC,2024-07-19,872763,3178463
USDC,2024-07-20,822768,2639521
USDC,2024-07-21,895937,2938394
USDC,2024-07-22,932362,2956224
USDC,2024-07-23,833483,3054100
USDC,2024-07-24,811660,3085767
USDC,2024-07-25,845891,3686805
USDC,2024-07-26,831873,3370876
USDC,2024-07-27,848256,3368340
USDC,2024-07-28,736715,3065221
USDC,2024-07-29,912154,3478783
USDC,2024-07-30,819099,3259775
USDC,2024-07-31,829370,3369004
USDC,2024-08-01,869721,3577037
USDC,2024-08-02,847777,4034002
USDC,2024-08-03,851105,3687823
USDC,2024-08-04,854219,3824328
USDC,2024-08-05,1220715,5706299
USDC,2024-08-06,929500,4425492
USDC,2024-08-07,898419,4234072
USDC,2024-08-08,890333,4110462
USDC,2024-08-09,809442,4102742
USDC,2024-08-10,671429,3329188
USDC,2024-08-11,728564,3869125
USDC,2024-08-12,781057,4513520
USDC,2024-08-13,793230,3982007
USDC,2024-08-14,742992,3933246
USDC,2024-08-15,842340,4231806
USDC,2024-08-16,748348,3905679
USDC,2024-08-17,685115,3173176
USDC,2024-08-18,663526,3218854
USDC,2024-08-19,658631,3636031
USDC,2024-08-20,731734,3629726
USDC,2024-08-21,712757,3457921
USDC,2024-08-22,692202,3350633
USDC,2024-08-23,853698,4111253
USDC,2024-08-24,837214,4139991
USDC,2024-08-25,717880,3877668
USDC,2024-08-26,711134,3961103
USDC,2024-08-27,768208,4210839
USDC,2024-08-28,805931,4372683
USDC,2024-08-29,765218,4270346
USDC,2024-08-30,747398,4298207
USDC,2024-08-31,668261,3171684
USDC,2024-09-01,622192,3864890
USDC,2024-09-02,624600,4203723
USDC,2024-09-03,632169,4002597
USDC,2024-09-04,703263,4614982
USDC,2024-09-05,688810,4404337
USDC,2024-09-06,812810,4557908
USDC,2024-09-07,676880,3482040
USDC,2024-09-08,662203,3477557
USDC,2024-09-09,750505,4024897
USDC,2024-09-10,729174,3737872
USDC,2024-09-11,692547,4000380
USDC,2024-09-12,688018,3690846
USDC,2024-09-13,788846,3701433
USDC,2024-09-14,752285,2925228
USDC,2024-09-15,678764,3026034
USDC,2024-09-16,637779,3479839
USDC,2024-09-17,692446,3429570
USDC,2024-09-18,784006,3632378
USDC,2024-09-19,927178,4120622
USDC,2024-09-20,907551,4343826
USDC,2024-09-21,824059,3198588
USDC,2024-09-22,773834,3358839
USDC,2024-09-23,813025,3942013
USDC,2024-09-24,896120,3797767
USDC,2024-09-25,911844,3570928
USDC,2024-09-26,988379,3707658
USDC,2024-09-27,1008779,3765387
USDC,2024-09-28,944971,3124541
USDC,2024-09-29,935010,3414556
USDC,2024-09-30,966081,4105569
USDC,2024-10-01,1053216,4442643
USDC,2024-10-02,999044,4549641
USDC,2024-10-03,930658,4504049
USDC,2024-10-04,883556,4222688
USDC,2024-10-05,838768,3491434
USDC,2024-10-06,819666,3516084
USDC,2024-10-07,891127,4254809
USDC,2024-10-08,879050,4157564
USDC,2024-10-09,953247,4066408
USDC,2024-10-10,976009,4248481
USDC,2024-10-11,955407,3939987
USDC,2024-10-12,928711,3578023
USDC,2024-10-13,894912,3743698
USDC,2024-10-14,1108969,4329416
USDC,2024-10-15,1094870,4554203
USDC,2024-10-16,1026427,4136288
USDC,2024-10-17,1102097,4080698
USDC,2024-10-18,1147260,3931943
USDC,2024-10-19,962924,3118255
USDC,2024-10-20,1024789,3846725
USDC,2024-10-21,1083123,3628757
USDC,2024-10-22,1083631,3667342
USDC,2024-10-23,1188172,4059082
USDC,2024-10-24,1182352,3911025
USDC,2024-10-25,1291969,4667568
USDC,2024-10-26,1164828,4128421
USDC,2024-10-27,1044029,3851304
USDC,2024-10-28,1184214,4338308
USDC,2024-10-29,1361503,4455084
USDC,2024-10-30,1230621,4467446
USDC,2024-10-31,1195171,4599098
USDC,2024-11-01,1198450,4910234
USDC,2024-11-02,1158859,4070896
USDC,2024-11-03,1086530,4410827
USDC,2024-11-04,1012360,4365967
USDC,2024-11-05,1065130,4293312
USDC,2024-11-06,1468380,5297946
USDC,2024-11-07,1365713,4829776
USDC,2024-11-08,1438804,4706452
USDC,2024-11-09,1382029,4582238
USDC,2024-11-10,1576054,5643893
USDC,2024-11-11,1705912,5917039
USDC,2024-11-12,1727121,6236173
USDC,2024-11-13,1784074,5781822
USDC,2024-11-14,1828060,5683067
USDC,2024-11-15,1748586,5447604
USDC,2024-11-16,1717386,5072971
USDC,2024-11-17,1877731,5150025
USDC,2024-11-18,1879646,5109010
USDC,2024-11-19,1876463,5360117
USDC,2024-11-20,1881340,5605291
USDC,2024-11-21,2094806,6478225
USDC,2024-11-22,2097006,6076975
USDC,2024-11-23,1844328,5804526
USDC,2024-11-24,1706621,5460889
USDC,2024-11-25,1821241,6043376
USDC,2024-11-26,1846007,6597447
USDC,2024-11-27,1792767,6318980
USDC,2024-11-28,1697505,5836220
USDC,2024-11-29,1759118,5942576
USDC,2024-11-30,1608621,5470209
USDC,2024-12-01,1595106,5758745
USDC,2024-12-02,1687719,6634144
USDC,2024-12-03,1657887,6297859
USDC,2024-12-04,1806686,7066675
USDC,2024-12-05,1839258,7337233
USDC,2024-12-06,1638073,7045458
USDC,2024-12-07,1553006,5919948
USDC,2024-12-08,1377999,5519309
USDC,2024-12-09,1691816,7192319
USDC,2024-12-10,1863637,7236803
USDC,2024-12-11,1679846,6229024
USDC,2024-12-12,1580401,6042730
USDC,2024-12-13,1489363,5246636
USDC,2024-12-14,1443582,5218206
USDC,2024-12-15,1400215,5339037
USDC,2024-12-16,1582206,6181723
USDC,2024-12-17,2522212,7244220
USDC,2024-12-18,2103557,7227828
USDC,2024-12-19,2014970,7316040
USDC,2024-12-20,1972666,8380147
USDC,2024-12-21,1758573,7043941
USDC,2024-12-22,1509304,6783403
USDC,2024-12-23,1567422,6739949
USDC,2024-12-24,1466620,5508298
USDC,2024-12-25,1299174,5289784
USDC,2024-12-26,1434704,5640309
USDC,2024-12-27,1424962,5896215
USDC,2024-12-28,1385741,5187512
USDC,2024-12-29,1376742,4542483
USDC,2024-12-30,1547330,5893198
USDC,2024-12-31,1547557,5702221
USDC,2025-01-01,1409431,5044983
USDC,2025-01-02,1863778,6251970
USDC,2025-01-03,1738106,5609093
USDC,2025-01-04,1492479,4736892
USDC,2025-01-05,1490683,4667038
USDC,2025-01-06,1657470,5459935
USDC,2025-01-07,1751078,5717718
USDC,2025-01-08,1770749,5862014
USDC,2025-01-09,1711219,6074973
USDC,2025-01-10,1661910,6601415
USDC,2025-01-11,1462244,5154730
USDC,2025-01-12,1305866,4725645
USDC,2025-01-13,1695429,7166758
USDC,2025-01-14,1588715,6150423
USDC,2025-01-15,1661022,6282599
USDC,2025-01-16,1778068,6795659
USDC,2025-01-17,1809533,6521851
USDC,2025-01-18,4582577,9452285
USDC,2025-01-19,5459594,11411755
USDC,2025-01-20,5435936,12487428
USDC,2025-01-21,3537345,9717913
USDC,2025-01-22,3394196,8488299
USDC,2025-01-23,3148110,8066208
USDC,2025-01-24,2898229,7377337
USDC,2025-01-25,2651111,6853432
USDC,2025-01-26,2509339,6657362
USDC,2025-01-27,2725431,7921498
USDC,2025-01-28,2240932,6432596
USDC,2025-01-29,2128723,6411636
USDC,2025-01-30,2169828,5736729
USDC,2025-01-31,1992343,5581382
USDC,2025-02-01,1964595,5384387
USDC,2025-02-02,2237256,7065407
USDC,2025-02-03,2483172,9110188
USDC,2025-02-04,2078596,7284572
USDC,2025-02-05,1877487,6181840
USDC,2025-02-06,1753122,5915567
USDC,2025-02-07,1730404,6010217
USDC,2025-02-08,1678223,5074058
USDC,2025-02-09,1930943,5367254
USDC,2025-02-10,1839753,5702961
USDC,2025-02-11,1918324,5683443
USDC,2025-02-12,1883393,5956021
USDC,2025-02-13,1843595,5521443
USDC,2025-02-14,2005555,5875491
USDC,2025-02-15,1553221,4380039
USDC,2025-02-16,1376848,4328607
USDC,2025-02-17,1659435,5718911
USDC,2025-02-18,1873898,6371091
USDC,2025-02-19,1543401,5380108
USDC,2025-02-20,1570035,5350616
USDC,2025-02-21,1641522,5996381
USDC,2025-02-22,1306053,4515816
USDC,2025-02-23,1205245,4551464
USDC,2025-02-24,1751092,6802513
USDC,2025-02-25,2211983,8299553
USDC,2025-02-26,1757542,7723251
USDC,2025-02-27,1607503,8217985
USDC,2025-02-28,1867127,9216325
USDC,2025-03-01,1407341,7038193
USDC,2025-03-02,1805737,8071409
USDC,2025-03-03,1820139,8408627
USDC,2025-03-04,1743537,8573442
USDC,2025-03-05,1494339,7399791
USDC,2025-03-06,1405742,6690247
USDC,2025-03-07,1567552,6847925
USDC,2025-03-08,1263994,5306862
USDC,2025-03-09,1361522,6217449
USDC,2025-03-10,1594383,7264205
USDC,2025-03-11,1575671,7010205
USDC,2025-03-12,1423811,6292194
USDC,2025-03-13,1350245,6038463
USDC,2025-03-14,1402245,5928532
USDC,2025-03-15,1203059,5197463
USDC,2025-03-16,1132332,5844657
USDC,2025-03-17,1142582,6036201
USDC,2025-03-18,1131431,6798278
USDC,2025-03-19,1227658,7543713
USDC,2025-03-20,1287706,5977866
USDC,2025-03-21,1127178,6215576
USDC,2025-03-22,973469,6949281
USDC,2025-03-23,1045618,6078492
USDC,2025-03-24,1388574,6742622
USDC,2025-03-25,1276468,6022620
USDC,2025-03-26,1303827,6490583
USDC,2025-03-27,1240601,5928414
USDC,2025-03-28,1326196,6192169
USDC,2025-03-29,1286267,6132172
USDC,2025-03-30,1096326,5451086
USDC,2025-03-31,1364481,6586311
USDC,2025-04-01,1700039,6660287
USDC,2025-04-02,1503150,7108592
USDC,2025-04-03,1443769,6390901
USDC,2025-04-04,1372178,6896358
USDC,2025-04-05,1148463,5055043
USDC,2025-04-06,1400301,5958620
USDC,2025-04-07,1771344,8498230
USDC,2025-04-08,1425883,6869947
USDC,2025-04-09,1585576,7873478
USDC,2025-04-10,1421887,6361562
USDC,2025-04-11,1512529,6705554
USDC,2025-04-12,1443805,6226037
USDC,2025-04-13,1334736,6276880
USDC,2025-04-14,1427384,6922122
USDC,2025-04-15,1420644,6371426
USDC,2025-04-16,1473389,6510692
USDC,2025-04-17,1394896,5989607
USDC,2025-04-18,1271122,5388127
USDC,2025-04-19,1287684,5067931
USDC,2025-04-20,1184129,4753411
USDC,2025-04-21,1406453,5984776
USDC,2025-04-22,1685484,6849889
USDC,2025-04-23,1784133,7827312
USDC,2025-04-24,1597064,6626011
USDC,2025-04-25,1701965,7433031
USDC,2025-04-26,1444196,6254665
USDC,2025-04-27,1394801,6191157
USDC,2025-04-28,1622026,7583077
USDC,2025-04-29,1537272,7608826
USDC,2025-04-30,1547994,7427389
USDC,2025-05-01,1649836,7159764
USDC,2025-05-02,1553472,6607911
USDC,2025-05-03,1434311,5747666
USDC,2025-05-04,1318462,5845159
USDC,2025-05-05,1510822,6854282
USDC,2025-05-06,1574552,7213699
USDC,2025-05-07,1659328,7007716
USDC,2025-05-08,1882274,8225461
USDC,2025-05-09,2048571,8861334
USDC,2025-05-10,1763816,7500748
USDC,2025-05-11,1650660,7237134
USDC,2025-05-12,2001713,8934339
USDC,2025-05-13,2018154,8245843
USDC,2025-05-14,1931015,7708280
USDC,2025-05-15,1838516,7734833
USDC,2025-05-16,1693594,6798880
USDC,2025-05-17,1575724,6179144
USDC,2025-05-18,1582721,6817300
USDC,2025-05-19,1636069,7531664
USDC,2025-05-20,1649351,7472638
USDC,2025-05-21,1847287,8034919
USDC,2025-05-22,1996086,7986011
USDC,2025-05-23,2110219,8587062
USDC,2025-05-24,2387447,6744525
USDC,2025-05-25,1577801,5882801
USDC,2025-05-26,1672837,6111140
USDC,2025-05-27,1703598,6686534
USDC,2025-05-28,1636651,6108340
USDC,2025-05-29,1679161,6658153
USDC,2025-05-30,1898074,7696400
USDC,2025-05-31,1687876,6471765
USDC,2025-06-01,1621478,6638688
USDC,2025-06-02,1659312,7046571
USDC,2025-06-03,2060225,7484449
USDC,2025-06-04,1704102,7251082
USDC,2025-06-05,1812948,7901311
USDC,2025-06-06,1695777,7322476
USDC,2025-06-07,1356721,5673550
USDC,2025-06-08,1360569,5560828
USDC,2025-06-09,1679351,6993007
USDC,2025-06-10,1830635,7797164
USDC,2025-06-11,1968294,8179756
USDC,2025-06-12,1857924,8235843
USDC,2025-06-13,1865561,9217218
USDC,2025-06-14,1338710,6585877
USDC,2025-06-15,1313169,6374606
USDC,2025-06-16,1619887,7638524
USDC,2025-06-17,1720207,8477275
USDC,2025-06-18,1761111,8313018
USDC,2025-06-19,1598990,7378390
USDC,2025-06-20,1607646,7378956
USDC,2025-06-21,1451221,6885493
USDC,2025-06-22,1619847,7937504
USDC,2025-06-23,1675508,7762411
USDC,2025-06-24,1583324,7052467
USDC,2025-06-25,1656323,6920905
USDC,2025-06-26,1533441,6785072
USDC,2025-06-27,2472163,7900164
USDC,2025-06-28,2528407,7813919
USDC,2025-06-29,1990316,6931808
USDC,2025-06-30,2229133,8185664
USDC,2025-07-01,2284400,7696396
USDC,2025-07-02,2217761,8151957
USDC,2025-07-03,2712601,9475829
USDC,2025-07-04,2282471,8238178
USDC,2025-07-05,1891106,6764258
USDC,2025-07-06,1742509,6820964
USDC,2025-07-07,2024558,7606856
USDC,2025-07-08,1966667,8223081
USDC,2025-07-09,2059944,8502508
USDC,2025-07-10,2367834,9389569
USDC,2025-07-11,2457346,9322636
USDC,2025-07-12,2303898,8184955
USDC,2025-07-13,1922451,8033760
USDC,2025-07-14,2454692,9734700
USDC,2025-07-15,2431170,10211056
USDC,2025-07-16,2604044,9988020
USDC,2025-07-17,2881993,10938758
USDC,2025-07-18,2842861,10647835
USDC,2025-07-19,2712285,9202656
USDC,2025-07-20,2524300,9056553
USDC,2025-07-21,3038352,10175004
USDC,2025-07-22,3099157,11717173
USDC,2025-07-23,3014828,10885884
USDC,2025-07-24,3170328,11074991
USDC,2025-07-25,2704462,10489730
USDC,2025-07-26,2052725,8101016
USDC,2025-07-27,2314985,8563370
USDC,2025-07-28,2586888,9260940
USDC,2025-07-29,2435327,8821687
USDC,2025-07-30,2344459,8868509
USDC,2025-07-31,2511990,9437547
USDC,2025-08-01,2776019,10608941
USDC,2025-08-02,2307834,7918002
USDC,2025-08-03,1892496,6767809
USDC,2025-08-04,2170785,7835291
USDC,2025-08-05,2254290,8486979
USDC,2025-08-06,2238802,8622632
USDC,2025-08-07,2172721,8360138
USDC,2025-08-08,2274375,8938966
USDC,2025-08-09,2323551,8892582
USDC,2025-08-10,1998974,8142791
USDC,2025-08-11,2396343,9488817
USDC,2025-08-12,2443209,10253354
USDC,2025-08-13,2687851,10610940
USDC,2025-08-14,2825172,11476597
USDC,2025-08-15,2339419,9715585
USDC,2025-08-16,1816702,8625760
USDC,2025-08-17,1673851,8118138
USDC,2025-08-18,2004183,9881986
USDC,2025-08-19,2087534,10348041
USDC,2025-08-20,2083712,10339504
USDC,2025-08-21,2448454,9548691
USDC,2025-08-22,2638380,10527547
USDC,2025-08-23,2098343,9142684
USDC,2025-08-24,2199192,10242455
USDC,2025-08-25,2369158,10847732
USDC,2025-08-26,2189693,10635996
USDC,2025-08-27,2271975,9967733
USDC,2025-08-28,2573780,10024354
USDC,2025-08-29,2402651,10029499
USDC,2025-08-30,1816235,8040686
USDC,2025-08-31,1640980,7555205
USDC,2025-09-01,2038413,9526712
USDC,2025-09-02,2035818,9768142
USDC,2025-09-03,2115838,9261950
USDC,2025-09-04,2187675,9184944
USDC,2025-09-05,2083816,9182751
USDC,2025-09-06,1654753,6395634
USDC,2025-09-07,1593975,5479170
USDC,2025-09-08,2021380,7922483
USDC,2025-09-09,2184722,9128342
USDC,2025-09-10,2378962,8971888
USDC,2025-09-11,2494254,8907967
USDC,2025-09-12,2715251,9127574
USDC,2025-09-13,2081833,7562086
USDC,2025-09-14,2163091,7868434
USDC,2025-09-15,2296481,9131503
USDC,2025-09-16,2152612,8513684
USDC,2025-09-17,2206121,8849356
USDC,2025-09-18,2394798,8239302
USDC,2025-09-19,2142472,7487646
USDC,2025-09-20,1825280,7207576
USDC,2025-09-21,1947592,8029683
USDC,2025-09-22,2197993,8847520
USDC,2025-09-23,2216197,8772070
USDC,2025-09-24,2320114,8661939
USDC,2025-09-25,2613843,10448636
USDC,2025-09-26,2364820,9878607
USDC,2025-09-27,1784457,7785352
USDC,2025-09-28,1760858,8034471
USDC,2025-09-29,2011163,8899346
USDC,2025-09-30,2020145,9260888
USDC,2025-10-01,2248525,9511359
USDC,2025-10-02,2357501,9735568
USDC,2025-10-03,2251076,9650333
USDC,2025-10-04,1947759,7935875
USDC,2025-10-05,2028169,9260639
USDC,2025-10-06,2171731,9636582
USDC,2025-10-07,2368693,10171962
USDC,2025-10-08,2283825,10313871
USDC,2025-10-09,2370047,10832654
USDC,2025-10-10,2894719,12593117
USDC,2025-10-11,2576525,12846298
USDC,2025-10-12,2285340,12378142
USDC,2025-10-13,2403374,12533163
USDC,2025-10-14,2448754,12952909
USDC,2025-10-15,2379485,11869904
USDC,2025-10-16,2643713,10624782
USDC,2025-10-17,2759416,10825160
USDC,2025-10-18,2276319,8292690
USDC,2025-10-19,2206894,8519485
USDC,2025-10-20,2352976,9146807
USDC,2025-10-21,2521994,10221654
USDC,2025-10-22,2517008,10390850
USDC,2025-10-23,2981406,10318571
USDC,2025-10-24,2770043,9409278
USDC,2025-10-25,2194403,8249247
USDC,2025-10-26,2211792,9516489
USDC,2025-10-27,2644650,10382283
USDC,2025-10-28,2746578,10524513
USDC,2025-10-29,2771211,10995247
USDC,2025-10-30,2667336,11255773
USDC,2025-10-31,2358890,10365941
USDC,2025-11-01,1893054,8894886
USDC,2025-11-02,1782856,9216481
USDC,2025-11-03,2558313,11162840
USDC,2025-11-04,3195129,12965748
USDC,2025-11-05,2570459,12059076
USDC,2025-11-06,2636261,11946907
USDC,2025-11-07,2663918,12934482
USDC,2025-11-08,2070065,9919097
USDC,2025-11-09,2155489,10891626
USDC,2025-11-10,2379719,12354523
USDC,2025-11-11,2488424,13131706
USDC,2025-11-12,2571395,12598109
USDC,2025-11-13,2627903,13223633
USDC,2025-11-14,2730942,13824868
USDC,2025-11-15,2071952,10882355
USDC,2025-11-16,2117575,10478008
USDC,2025-11-17,2468924,11506581
USDC,2025-11-18,2429840,11681401
USDC,2025-11-19,2318314,12337703
USDC,2025-11-20,2417675,12931799
USDC,2025-11-21,2627994,15348401
USDC,2025-11-22,1881934,11054958
USDC,2025-11-23,1906292,11352866
USDC,2025-11-24,2438540,13276396
USDC,2025-11-25,2354464,13280246
USDC,2025-11-26,2433207,12954820
USDC,2025-11-27,2354619,11524883
USDC,2025-11-28,2339875,11148183
USDC,2025-11-29,2172942,9919067
USDC,2025-11-30,1927472,11645342
USDC,2025-12-01,2538052,13603390
USDC,2025-12-02,2426066,13092731
USDC,2025-12-03,2365997,13699200
USDC,2025-12-04,2451967,13358806
