country_iso3,country_name,year,adoption_percentile,rank,rank_note,overall_score,centralized_service_value_received_rank,defi_value_received_rank,institutional_centralized_service_value_received_rank,number_of_onchain_deposits_rank,onchain_retail_value_received_rank,onchain_value_received_rank,p2p_exchange_trade_volume_rank,retail_centralized_service_value_received_rank,retail_defi_value_received_rank,gdp_per_capita_usd,inflation_cpi_annual_pct,financial_account_baseline,baseline_year,remittances_received_pct_gdp,post_2022,is_forward_filled
NPL,Nepal,2024,0.5333333333333333,71.0,,,104.0,56.0,,,,,,79.0,51.0,1447.31004458428,4.6850965426577,59.9911157064883,2024.0,26.2254579224946,1,False
NPL,Nepal,2025,0.6201550387596899,50.0,,,52.0,54.0,46.0,,,,,57.0,,1447.31004458428,4.6850965426577,59.9911157064883,2024.0,26.2254579224946,1,True
NZL,New Zealand,2020,0.5571428571428572,63.0,,0.075,,,,60.0,104.0,103.0,18.0,,,41997.7830324279,1.71456170007245,97.8647563722742,2024.0,0.201139555395712,0,False
NZL,New Zealand,2021,0.3831168831168831,96.0,,0.02,,,,,95.0,88.0,85.0,,,49950.4251691316,3.94112060778728,97.8647563722742,2024.0,0.181869893800898,0,False
NZL,New Zealand,2022,0.2620689655172413,108.0,,,99.0,76.0,,,,,94.0,99.0,61.0,49099.7090423358,7.17222476016441,97.8647563722742,2024.0,0.163202042580004,0,False
NZL,New Zealand,2023,0.422077922077922,90.0,,,107.0,68.0,,,,,101.0,112.0,68.0,49075.9562832927,5.73316283034957,97.8647563722742,2024.0,0.217780673020847,1,False
NZL,New Zealand,2024,0.3733333333333333,95.0,,,100.0,95.0,,,,,,99.0,92.0,49205.1792146792,2.92279782301957,97.8647563722742,2024.0,0.229921226554764,1,False
NZL,New Zealand,2025,0.3643410852713178,83.0,,,92.0,74.0,89.0,,,,,97.0,,49205.1792146792,2.92279782301957,97.8647563722742,2024.0,0.229921226554764,1,True
OMN,Oman,2020,0.1214285714285714,124.0,,0.008,,,,127.0,135.0,136.0,104.0,,,16784.8630630058,-0.40640291946585,69.5361597212358,2024.0,0.051392391185177,0,False
OMN,Oman,2021,0.1168831168831169,137.0,,0.01,,,,,135.0,134.0,117.0,,,19403.4600160211,1.68221185876085,69.5361597212358,2024.0,0.044674767691208,0,False
OMN,Oman,2023,0.1168831168831169,137.0,,,140.0,121.0,,,,,150.0,138.0,121.0,21027.7384778886,0.950782997762827,69.5361597212358,2024.0,0.0367429345768847,1,False
OMN,Oman,2024,0.0666666666666666,141.0,,,139.0,142.0,,,,,,136.0,139.0,20285.2272897377,0.593589236248469,69.5361597212358,2024.0,0.0364128462934954,1,False
OMN,Oman,2025,0.1007751937984495,117.0,,,114.0,117.0,115.0,,,,,114.0,,20285.2272897377,0.593589236248469,69.5361597212358,2024.0,0.0364128462934954,1,True
PAK,Pakistan,2020,0.9,15.0,,0.272,,,,96.0,16.0,13.0,26.0,,,1278.39735206896,9.73999313898155,27.2960071761925,2024.0,8.68401332889248,0,False
PAK,Pakistan,2021,0.987012987012987,3.0,,0.36,,,,,12.0,11.0,8.0,,,1455.31922370186,9.49621056124947,27.2960071761925,2024.0,8.98436279286431,0,False
PAK,Pakistan,2022,0.9655172413793104,6.0,,,10.0,22.0,,,,,50.0,10.0,16.0,1538.3228133171,19.8738599646655,27.2960071761925,2024.0,8.04928811142895,0,False
PAK,Pakistan,2023,0.9545454545454546,8.0,,,7.0,20.0,,,,,9.0,7.0,20.0,1360.32417758419,30.7681280657005,27.2960071761925,2024.0,7.88805370627643,1,False
PAK,Pakistan,2024,0.9466666666666668,9.0,,,4.0,18.0,,,,,,4.0,13.0,1478.77277977996,12.6325318530452,27.2960071761925,2024.0,9.39634523470825,1,False
PAK,Pakistan,2025,0.9844961240310076,3.0,,,3.0,10.0,3.0,,,,,2.0,,1478.77277977996,12.6325318530452,27.2960071761925,2024.0,9.39634523470825,1,True
PAN,Panama,2020,0.6428571428571428,51.0,,0.094,,,,36.0,118.0,117.0,8.0,,,13290.5608397749,-1.5502754080376,64.0952131164981,2024.0,0.677425906962669,0,False
PAN,Panama,2021,0.461038961038961,84.0,,0.03,,,,,102.0,102.0,47.0,,,15509.8069124139,1.63070337301898,64.0952131164981,2024.0,0.840846144291105,0,False
PAN,Panama,2022,0.2896551724137931,104.0,,,107.0,74.0,,,,,43.0,107.0,96.0,17378.6070017557,2.85965128834711,64.0952131164981,2024.0,0.688288624434384,0,False
PAN,Panama,2023,0.3766233766233766,97.0,,,113.0,81.0,,,,,95.0,114.0,81.0,18797.1933994045,1.48641355277038,64.0952131164981,2024.0,0.61528196708061,1,False
PAN,Panama,2024,0.26,112.0,,,107.0,119.0,,,,,,111.0,120.0,19161.2188501596,0.693225551004538,64.0952131164981,2024.0,0.614386086922541,1,False
PAN,Panama,2025,0.2248062015503875,101.0,,,103.0,94.0,103.0,,,,,101.0,,19161.2188501596,0.693225551004538,64.0952131164981,2024.0,0.614386086922541,1,True
PER,Peru,2020,0.8785714285714286,18.0,,0.242,,,,76.0,30.0,43.0,7.0,,,6133.32552410183,2.00241205759292,59.3098978248017,2024.0,1.44323462669192,0,False
PER,Peru,2021,0.8636363636363636,22.0,,0.11,,,,,39.0,39.0,23.0,,,6826.20255614477,4.27166381536798,59.3098978248017,2024.0,1.59410803597792,0,False
PER,Peru,2022,0.7655172413793103,35.0,,,39.0,39.0,,,,,45.0,39.0,50.0,7350.63034300417,8.33370630096231,59.3098978248017,2024.0,1.50805544629239,0,False
PER,Peru,2023,0.6883116883116883,49.0,,,35.0,70.0,,,,,65.0,33.0,70.0,7887.54185920108,6.45561348369586,59.3098978248017,2024.0,1.66573125648714,1,False
PER,Peru,2024,0.7266666666666667,42.0,,,36.0,48.0,,,,,,31.0,43.0,8452.37167056621,2.00770739412712,59.3098978248017,2024.0,1.70587702107004,1,False
PER,Peru,2025,0.7441860465116279,34.0,,,36.0,38.0,39.0,,,,,29.0,,8452.37167056621,2.00770739412712,59.3098978248017,2024.0,1.70587702107004,1,True
PHL,Philippines,2020,0.8928571428571429,16.0,,0.262,,,,91.0,13.0,9.0,44.0,,,3227.57910235199,2.3931623931624,50.1824221429254,2024.0,9.64277376552076,0,False
PHL,Philippines,2021,0.9090909090909092,15.0,,0.16,,,,,9.0,10.0,80.0,,,3484.38593882819,3.92718022100332,50.1824221429254,2024.0,9.30892916286057,0,False
PHL,Philippines,2022,0.993103448275862,2.0,,,4.0,13.0,,,,,66.0,4.0,5.0,3548.06930572116,5.82115811213955,50.1824221429254,2024.0,9.40977059288243,0,False
PHL,Philippines,2023,0.9675324675324676,6.0,,,6.0,7.0,,,,,19.0,6.0,7.0,3804.08274131097,5.97802515541409,50.1824221429254,2024.0,8.9455180769963,1,False
PHL,Philippines,2024,0.9533333333333334,8.0,,,9.0,14.0,,,,,,8.0,9.0,3984.8315387656,3.21260487006347,50.1824221429254,2024.0,8.72571015588724,1,False
PHL,Philippines,2025,0.937984496124031,9.0,,,9.0,13.0,10.0,,,,,6.0,,3984.8315387656,3.21260487006347,50.1824221429254,2024.0,8.72571015588724,1,True
PNG,Papua New Guinea,2020,0.0071428571428571,140.0,,0.001,,,,151.0,148.0,149.0,105.0,,,2429.61134585269,4.87167398565555,,,0.0096322872327258,0,False
PNG,Papua New Guinea,2021,0.0259740259740259,151.0,,0.0,,,,,151.0,150.0,82.0,,,2607.57861874444,4.48359014042398,,,0.0118878811753718,0,False
PNG,Papua New Guinea,2024,0.04,145.0,,,140.0,146.0,,,,,,146.0,136.0,3006.70564478923,0.602403921107917,,,0.0121574533707842,1,False
POL,Poland,2020,0.7357142857142858,38.0,,0.137,,,,46.0,26.0,23.0,86.0,,,16150.9304813473,3.37446972618589,86.1367117566539,2024.0,1.22756646645785,0,False
POL,Poland,2021,0.7402597402597403,41.0,,0.07,,,,,25.0,22.0,126.0,,,18635.5104895754,5.05502704719272,86.1367117566539,2024.0,1.15051400179387,0,False
POL,Poland,2022,0.7793103448275862,33.0,,,25.0,32.0,,,,,102.0,25.0,30.0,18891.2121169279,14.4294507575758,86.1367117566539,2024.0,1.08739487666547,0,False
POL,Poland,2023,0.7857142857142857,34.0,,,30.0,24.0,,,,,71.0,27.0,24.0,22145.2660647429,11.5289127961105,86.1367117566539,2024.0,1.05114006470983,1,False
POL,Poland,2024,0.8466666666666667,24.0,,,28.0,25.0,,,,,,25.0,24.0,25103.565661423,3.7842600751287,86.1367117566539,2024.0,0.946863310070558,1,False
POL,Poland,2025,0.7596899224806202,32.0,,,34.0,28.0,33.0,,,,,33.0,,25103.565661423,3.7842600751287,86.1367117566539,2024.0,0.946863310070558,1,True
PRT,Portugal,2020,0.7,43.0,,0.126,,,,35.0,59.0,54.0,34.0,,,22299.4044062173,-0.0124383299575305,91.3973440748621,2024.0,0.441863851659828,0,False
PRT,Portugal,2021,0.6363636363636364,57.0,,0.05,,,,,47.0,45.0,89.0,,,24711.4510062111,1.26565719069044,91.3973440748621,2024.0,0.533906496255148,0,False
PRT,Portugal,2022,0.7448275862068965,38.0,,,51.0,40.0,,,,,24.0,51.0,36.0,24620.5197587181,7.83269124233323,91.3973440748621,2024.0,0.631570715588484,0,False
PRT,Portugal,2023,0.6233766233766234,59.0,,,55.0,43.0,,,,,82.0,66.0,43.0,27634.6183139773,4.31128191898672,91.3973440748621,2024.0,0.593684256641103,1,False
PRT,Portugal,2024,0.6733333333333333,50.0,,,50.0,51.0,,,,,,60.0,52.0,29292.242104753,2.41613187791884,91.3973440748621,2024.0,0.587878277306539,1,False
PRT,Portugal,2025,0.6589147286821706,45.0,,,56.0,31.0,47.0,,,,,65.0,,29292.242104753,2.41613187791884,91.3973440748621,2024.0,0.587878277306539,1,True
PRY,Paraguay,2020,0.2071428571428571,112.0,,0.015,,,,121.0,124.0,121.0,98.0,,,5365.47220721104,1.76751592356698,60.9167610080401,2024.0,2.13482355166227,0,False
PRY,Paraguay,2021,0.2142857142857143,122.0,,0.01,,,,,124.0,119.0,75.0,,,5976.93179789949,4.787983101236,60.9167610080401,2024.0,2.06503711459361,0,False
PRY,Paraguay,2022,0.3517241379310345,95.0,,,92.0,106.0,,,,,62.0,92.0,113.0,6205.62595379319,9.76556667164402,60.9167610080401,2024.0,2.0705208418379,0,False
PRY,Paraguay,2023,0.3831168831168831,96.0,,,111.0,85.0,,,,,92.0,99.0,85.0,6299.99026533713,4.63202285403356,60.9167610080401,2024.0,2.15882477388687,1,False
PRY,Paraguay,2024,0.42,88.0,,,93.0,34.0,,,,,,88.0,121.0,6416.09708970845,3.83540271728533,60.9167610080401,2024.0,2.55624323347034,1,False
PRY,Paraguay,2025,0.4263565891472868,75.0,,,65.0,92.0,71.0,,,,,52.0,,6416.09708970845,3.83540271728533,60.9167610080401,2024.0,2.55624323347034,1,True
PSE,West Bank and Gaza,2020,0.0,,Among lowest,0.0,,,,53.0,20.0,22.0,,,,3233.56863835858,-0.735332001092191,39.6209836077699,2024.0,16.4802362028661,0,False
PSE,West Bank and Gaza,2022,0.7931034482758621,31.0,,,45.0,94.0,,,,,15.0,45.0,93.0,3799.95527015163,3.74122391852077,39.6209836077699,2024.0,23.9769674621994,0,False
PSE,West Bank and Gaza,2023,0.5584415584415585,69.0,,,46.0,107.0,,,,,28.0,84.0,107.0,3455.02852911712,5.87110177678988,39.6209836077699,2024.0,18.1771962667696,1,False
PSE,West Bank and Gaza,2024,0.5666666666666667,66.0,,,80.0,84.0,,,,,,63.0,50.0,2592.30591217647,53.6691458303782,39.6209836077699,2024.0,5.3650527788254,1,False
PSE,West Bank and Gaza,2025,0.2480620155038759,98.0,,,91.0,103.0,100.0,,,,,74.0,,2592.30591217647,53.6691458303782,39.6209836077699,2024.0,5.3650527788254,1,True
QAT,Qatar,2020,0.1571428571428571,119.0,,0.01,,,,93.0,137.0,137.0,101.0,,,51683.5681078949,-2.5403150300476,,,0.45124396470709,0,False
QAT,Qatar,2021,0.0909090909090909,141.0,,0.0,,,,,136.0,139.0,120.0,,,71751.9363398856,2.30446565742003,,,0.47781726470251,0,False
QAT,Qatar,2022,0.0344827586206896,141.0,,,139.0,123.0,,,,,138.0,139.0,125.0,88701.4689763536,4.99527553740761,,,0.437654869216368,0,False
QAT,Qatar,2023,0.1103896103896103,138.0,,,139.0,130.0,,,,,142.0,137.0,130.0,81816.9797967481,3.02764899198902,,,0.661312283265676,1,False
QAT,Qatar,2024,0.1333333333333333,131.0,,,124.0,132.0,,,,,,132.0,135.0,76688.6941743178,1.26734310292375,,,0.658475315636936,1,False
QAT,Qatar,2025,0.1240310077519379,114.0,,,112.0,110.0,112.0,,,,,115.0,,76688.6941743178,1.26734310292375,,,0.658475315636936,1,True
ROU,Romania,2020,0.6642857142857144,48.0,,0.112,,,,59.0,49.0,48.0,56.0,,,13009.1770573223,2.63107311184743,71.3366719002898,2024.0,3.0426851754726,0,False
ROU,Romania,2021,0.5909090909090908,64.0,,0.04,,,,,49.0,58.0,83.0,,,14907.9803652143,5.05232876096582,71.3366719002898,2024.0,3.19771739842693,0,False
ROU,Romania,2022,0.4827586206896551,76.0,,,56.0,55.0,,,,,118.0,56.0,49.0,15503.551804598,13.7954887432521,71.3366719002898,2024.0,2.97350172599786,0,False
ROU,Romania,2023,0.6103896103896104,61.0,,,58.0,48.0,,,,,80.0,59.0,48.0,18244.4186876321,10.3971874764996,71.3366719002898,2024.0,2.86550550052392,1,False
ROU,Romania,2024,0.5733333333333333,65.0,,,62.0,76.0,,,,,,67.0,73.0,20080.2096215595,5.72140574354439,71.3366719002898,2024.0,2.490134665764,1,False
ROU,Romania,2025,0.5503875968992248,59.0,,,61.0,63.0,63.0,,,,,62.0,,20080.2096215595,5.72140574354439,71.3366719002898,2024.0,2.490134665764,1,True
RUS,Russian Federation,2020,0.9928571428571428,2.0,,0.931,,,,5.0,8.0,7.0,9.0,,,10108.3271484375,3.38219796948068,79.3421267068262,2024.0,0.66406336325159,0,False
RUS,Russian Federation,2021,0.8896103896103896,18.0,,0.14,,,,,6.0,8.0,122.0,,,12425.029296875,6.69445891957612,79.3421267068262,2024.0,0.527388477992061,0,False
RUS,Russian Federation,2022,0.9448275862068966,9.0,,,8.0,11.0,,,,,109.0,8.0,12.0,15619.6142578125,13.7436797398232,79.3421267068262,2024.0,0.141610832659861,0,False
RUS,Russian Federation,2023,0.922077922077922,13.0,,,12.0,9.0,,,,,36.0,10.0,9.0,14159.3876953125,5.86571931748967,79.3421267068262,2024.0,0.126306674820383,1,False
RUS,Russian Federation,2024,0.96,7.0,,,11.0,7.0,,,,,,7.0,7.0,14889.0185546875,8.43486410496723,79.3421267068262,2024.0,0.0877632981361672,1,False
RUS,Russian Federation,2025,0.9302325581395348,10.0,,,10.0,9.0,11.0,,,,,8.0,,14889.0185546875,8.43486410496723,79.3421267068262,2024.0,0.0877632981361672,1,True
RWA,Rwanda,2020,0.4285714285714286,81.0,,0.049,,,,132.0,86.0,93.0,31.0,,,778.701498925026,9.85039902274207,,,2.75268804314647,0,False
RWA,Rwanda,2021,0.5584415584415585,69.0,,0.04,,,,,110.0,106.0,13.0,,,829.544845263697,-0.391346748300791,,,3.53118438933187,0,False
RWA,Rwanda,2022,0.4482758620689655,81.0,,,103.0,107.0,,,,,18.0,103.0,108.0,975.469323735369,17.6892095588153,,,3.56076089404595,0,False
RWA,Rwanda,2023,0.0844155844155843,142.0,,,137.0,147.0,,,,,48.0,133.0,147.0,1027.03446826565,19.789546746467,,,3.61478178775368,1,False
RWA,Rwanda,2024,0.2199999999999999,118.0,,,120.0,112.0,,,,,,120.0,134.0,999.65456165547,1.77029240198635,,,3.62796016715467,1,False
RWA,Rwanda,2025,0.2868217054263565,93.0,,,87.0,96.0,88.0,,,,,75.0,,999.65456165547,1.77029240198635,,,3.62796016715467,1,True
SAU,Saudi Arabia,2020,0.3428571428571428,93.0,,0.036,,,,118.0,97.0,89.0,73.0,,,24338.8307301067,3.37234961012303,78.8409517231945,2024.0,0.0393583696631861,0,False
SAU,Saudi Arabia,2021,0.2727272727272727,113.0,,0.02,,,,,94.0,87.0,135.0,,,31920.7653655643,3.06328988941548,78.8409517231945,2024.0,0.0300118046534322,0,False
SAU,Saudi Arabia,2022,0.5448275862068965,67.0,,,35.0,91.0,,,,,133.0,35.0,81.0,38510.2276211037,2.47407371925372,78.8409517231945,2024.0,0.0231657002868662,0,False
SAU,Saudi Arabia,2023,0.6363636363636364,57.0,,,61.0,49.0,,,,,73.0,53.0,49.0,36156.848337701,2.32708518362699,78.8409517231945,2024.0,0.0256318852551406,1,False
SAU,Saudi Arabia,2024,0.7333333333333334,41.0,,,45.0,31.0,,,,,,53.0,30.0,35121.6628687742,1.68792112375809,78.8409517231945,2024.0,0.0273000004265027,1,False
SAU,Saudi Arabia,2025,0.5348837209302326,61.0,,,62.0,66.0,64.0,,,,,63.0,,35121.6628687742,1.68792112375809,78.8409517231945,2024.0,0.0273000004265027,1,True
SDN,Sudan,2020,0.05,134.0,,0.003,,,,145.0,120.0,123.0,140.0,,,577.795227050781,163.257782355458,,,1.8323008553696,0,False
SEN,Senegal,2020,0.3071428571428571,98.0,,0.029,,,,135.0,87.0,100.0,77.0,,,1461.08720350553,2.54314685681662,76.4609257473503,2024.0,10.6291398745498,0,False
SEN,Senegal,2021,0.4025974025974026,93.0,,0.03,,,,,100.0,111.0,39.0,,,1598.10676952274,2.18032278088147,76.4609257473503,2024.0,11.2519045633329,0,False
SEN,Senegal,2022,0.2827586206896552,105.0,,,115.0,104.0,,,,,37.0,115.0,82.0,1574.0281059306,9.69681899081073,76.4609257473503,2024.0,10.4760303181811,0,False
SEN,Senegal,2023,0.4675324675324676,83.0,,,121.0,76.0,,,,,58.0,115.0,76.0,1698.03387300843,5.93947798773215,76.4609257473503,2024.0,10.6434131462934,1,False
SEN,Senegal,2024,0.5800000000000001,64.0,,,72.0,73.0,,,,,,62.0,74.0,1773.21829923448,0.804503298792438,76.4609257473503,2024.0,11.4301192710456,1,False
SEN,Senegal,2025,0.3875968992248062,80.0,,,54.0,105.0,53.0,,,,,61.0,,1773.21829923448,0.804503298792438,76.4609257473503,2024.0,11.4301192710456,1,True
SGP,Singapore,2020,0.65,50.0,,0.102,,,,8.0,94.0,73.0,54.0,,,61410.0792630788,-0.172111865925382,97.9718288419762,2024.0,,0,False
SGP,Singapore,2021,0.487012987012987,80.0,,0.03,,,,,74.0,73.0,79.0,,,80056.1288247844,2.31610315765146,97.9718288419762,2024.0,,0,False
SGP,Singapore,2022,0.5724137931034483,63.0,,,55.0,47.0,,,,,80.0,55.0,51.0,90299.0694637269,6.13095418919732,97.9718288419762,2024.0,,0,False
SGP,Singapore,2023,0.5064935064935066,77.0,,,82.0,59.0,,,,,84.0,101.0,59.0,85412.230345235,4.83372362825798,97.9718288419762,2024.0,,1,False
SGP,Singapore,2024,0.5066666666666666,75.0,,,82.0,62.0,,,,,,104.0,61.0,90674.066632628,2.38951123595017,97.9718288419762,2024.0,,1,False
SGP,Singapore,2025,0.5193798449612403,63.0,,,71.0,52.0,66.0,,,,,79.0,,90674.066632628,2.38951123595017,97.9718288419762,2024.0,,1,True
SLV,El Salvador,2020,0.6285714285714286,53.0,,0.09,,,,86.0,105.0,107.0,6.0,,,3997.19279583709,-0.371590212324095,43.4036648969414,2024.0,23.8002795557104,0,False
SLV,El Salvador,2021,0.4285714285714286,89.0,,0.03,,,,,101.0,105.0,49.0,,,4642.60743101342,3.46692585313082,43.4036648969414,2024.0,26.2452495089243,0,False
SLV,El Salvador,2022,0.6275862068965516,55.0,,,61.0,89.0,,,,,36.0,61.0,83.0,5074.60210221806,7.19861615609867,43.4036648969414,2024.0,24.6343666305956,0,False
SLV,El Salvador,2023,0.3896103896103896,95.0,,,80.0,108.0,,,,,88.0,80.0,108.0,5365.44491399171,4.04554694222477,43.4036648969414,2024.0,24.4783735978559,1,False
SLV,El Salvador,2024,0.3,106.0,,,73.0,121.0,,,,,,61.0,117.0,5579.65969165029,0.853782292567288,43.4036648969414,2024.0,24.0022976620619,1,False
SLV,El Salvador,2025,0.3178294573643411,89.0,,,78.0,102.0,79.0,,,,,67.0,,5579.65969165029,0.853782292567288,43.4036648969414,2024.0,24.0022976620619,1,True
SOM,"Somalia, Fed. Rep.",2022,0.703448275862069,44.0,,,75.0,131.0,,,,,7.0,75.0,128.0,573.141165798229,,,,20.9908850338136,0,False
SOM,"Somalia, Fed. Rep.",2023,0.2662337662337662,114.0,,,95.0,125.0,,,,,111.0,74.0,125.0,596.885985135589,,,,19.9041795948166,1,False
SOM,"Somalia, Fed. Rep.",2024,0.5866666666666667,63.0,,,113.0,42.0,,,,,,93.0,38.0,629.538899449007,,,,17.6994234143896,1,False
SRB,Serbia,2020,0.5357142857142857,66.0,,0.073,,,,38.0,57.0,52.0,90.0,,,8098.70955668849,1.57553290083415,83.2544458500274,2024.0,6.92365039942266,0,False
SRB,Serbia,2021,0.6038961038961039,62.0,,0.04,,,,,51.0,65.0,70.0,,,9680.52798074468,4.08510285335102,83.2544458500274,2024.0,6.94943672867267,0,False
SRB,Serbia,2022,0.6,59.0,,,67.0,75.0,,,,,34.0,67.0,60.0,10024.8191112596,11.9815117344703,83.2544458500274,2024.0,8.53793327986465,0,False
SRB,Serbia,2023,0.5714285714285714,67.0,,,65.0,53.0,,,,,89.0,67.0,53.0,12281.707946167,12.3719043552519,83.2544458500274,2024.0,7.0960644346216,1,False
SRB,Serbia,2024,0.6799999999999999,49.0,,,58.0,49.0,,,,,,59.0,44.0,13679.2065983557,4.6705297488997,83.2544458500274,2024.0,6.39659640162288,1,False
SRB,Serbia,2025,0.4883720930232558,67.0,,,66.0,77.0,70.0,,,,,53.0,,13679.2065983557,4.6705297488997,83.2544458500274,2024.0,6.39659640162288,1,True
SUR,Suriname,2020,0.0785714285714286,130.0,,0.005,,,,72.0,140.0,141.0,125.0,,,4755.39221710693,34.889784309078,,,4.25950717003706,0,False
SUR,Suriname,2021,0.0649350649350649,145.0,,0.0,,,,,142.0,142.0,107.0,,,5029.84838543953,59.1196626251977,,,4.74967050714786,0,False
SUR,Suriname,2022,0.1103448275862069,130.0,,,134.0,130.0,,,,,74.0,134.0,132.0,6084.43876736445,52.446027276241,,,3.90785134019277,0,False
SUR,Suriname,2023,0.0389610389610389,149.0,,,147.0,144.0,,,,,146.0,146.0,144.0,5521.97602122638,51.5873159600861,,,4.22998557374277,1,False
SUR,Suriname,2024,0.0866666666666666,138.0,,,151.0,127.0,,,,,,147.0,122.0,6961.78955961526,16.2296159130279,,,3.62948526055995,1,False
SVK,Slovak Republic,2020,0.75,36.0,,0.143,,,,14.0,56.0,47.0,51.0,,,19735.4858280801,1.93694126694223,92.2151184719611,2024.0,2.28680381155773,0,False
SVK,Slovak Republic,2021,0.5714285714285714,67.0,,0.04,,,,,54.0,51.0,86.0,,,22123.3342114545,3.14960629921268,92.2151184719611,2024.0,2.01545323866653,0,False
SVK,Slovak Republic,2022,0.4551724137931034,80.0,,,70.0,70.0,,,,,95.0,70.0,69.0,21317.7943982363,12.7741463637611,92.2151184719611,2024.0,2.00029336003364,0,False
SVK,Slovak Republic,2023,0.3701298701298701,98.0,,,75.0,97.0,,,,,115.0,81.0,97.0,24614.8734642794,10.5319476645211,92.2151184719611,2024.0,2.04292332913555,1,False
SVK,Slovak Republic,2024,0.4266666666666666,87.0,,,66.0,89.0,,,,,,94.0,93.0,25992.6748502048,2.75760909424272,92.2151184719611,2024.0,2.09641430973558,1,False
SVK,Slovak Republic,2025,0.4186046511627906,76.0,,,85.0,68.0,85.0,,,,,89.0,,25992.6748502048,2.75760909424272,92.2151184719611,2024.0,2.09641430973558,1,True
SVN,Slovenia,2020,0.7214285714285714,40.0,,0.133,,,,4.0,79.0,53.0,46.0,,,25392.0651093612,-0.05485681576061,98.7472573239817,2024.0,1.38253126686938,0,False
SVN,Slovenia,2021,0.448051948051948,86.0,,0.03,,,,,71.0,70.0,99.0,,,29192.8401933019,1.91706506089259,98.7472573239817,2024.0,1.34304781454004,0,False
SVN,Slovenia,2022,0.2275862068965517,113.0,,,87.0,90.0,,,,,131.0,87.0,97.0,28360.3041467268,8.83369886749452,98.7472573239817,2024.0,1.30050005654386,0,False
SVN,Slovenia,2023,0.3506493506493506,101.0,,,72.0,82.0,,,,,129.0,98.0,82.0,32660.4753581346,7.44687717385838,98.7472573239817,2024.0,1.33494617852124,1,False
SVN,Slovenia,2024,0.36,97.0,,,86.0,104.0,,,,,,97.0,104.0,34301.0318686594,1.96562656432512,98.7472573239817,2024.0,1.24322954820764,1,False
SVN,Slovenia,2025,0.3720930232558139,82.0,,,88.0,76.0,87.0,,,,,96.0,,34301.0318686594,1.96562656432512,98.7472573239817,2024.0,1.24322954820764,1,True
SWE,Sweden,2020,0.6785714285714286,46.0,,0.117,,,,40.0,67.0,70.0,28.0,,,52568.5726980146,0.497367318853572,98.5654945145745,2024.0,0.600055566280723,0,False
SWE,Sweden,2021,0.5324675324675325,73.0,,0.04,,,,,73.0,78.0,66.0,,,60647.5416365347,2.16319736447153,98.5654945145745,2024.0,0.516425772955722,0,False
SWE,Sweden,2022,0.4689655172413793,78.0,,,85.0,62.0,,,,,44.0,85.0,67.0,54836.8907235124,8.36929098869189,98.5654945145745,2024.0,0.643140850059057,0,False
SWE,Sweden,2023,0.551948051948052,70.0,,,68.0,67.0,,,,,79.0,68.0,67.0,54950.2834725622,8.54862489748902,98.5654945145745,2024.0,0.670256262604243,1,False
SWE,Sweden,2024,0.52,73.0,,,76.0,68.0,,,,,,90.0,70.0,57117.4877440616,2.83581658224034,98.5654945145745,2024.0,0.73316494168273,1,False
SWE,Sweden,2025,0.5736434108527132,56.0,,,63.0,48.0,58.0,,,,,69.0,,57117.4877440616,2.83581658224034,98.5654945145745,2024.0,0.73316494168273,1,True
SYC,Seychelles,2021,0.1818181818181817,127.0,,0.01,,,,,143.0,121.0,51.0,,,14982.9111487767,9.76909936973542,,,0.639618917399878,0,False
SYC,Seychelles,2022,0.5172413793103448,71.0,,,123.0,110.0,,,,,1.0,123.0,114.0,16836.6721895387,2.6260363285129,,,0.540942315591985,0,False
SYC,Seychelles,2023,0.0779220779220779,143.0,,,145.0,143.0,,,,,134.0,134.0,143.0,18262.7115849287,-1.03530088431952,,,0.521943685321322,1,False
SYR,Syrian Arab Republic,2020,0.1714285714285713,117.0,,0.012,,,,125.0,71.0,77.0,132.0,,,572.355289831901,,,,,0,False
SYR,Syrian Arab Republic,2021,0.3181818181818182,106.0,,0.02,,,,,93.0,108.0,87.0,,,663.614245706815,,,,,0,False
TCD,Chad,2020,0.0,,Among lowest,0.0,,,,154.0,153.0,154.0,,,,866.947814890409,4.46414437232861,20.8983599359361,2024.0,,0,False
TGO,Togo,2020,0.4857142857142857,73.0,,0.06,,,,90.0,63.0,105.0,52.0,,,863.468665870276,1.69928463299399,57.4329534151865,2024.0,8.68798915490316,0,False
TGO,Togo,2021,0.948051948051948,9.0,,0.19,,,,,42.0,47.0,2.0,,,962.075187515872,4.1862150652352,57.4329534151865,2024.0,,0,False
TGO,Togo,2022,0.3655172413793103,93.0,,,82.0,101.0,,,,,104.0,82.0,85.0,951.232378690387,7.96757361617945,57.4329534151865,2024.0,,0,False
TGO,Togo,2023,0.2402597402597402,118.0,,,126.0,129.0,,,,,51.0,120.0,129.0,1055.01727877926,5.48928568141131,57.4329534151865,2024.0,,1,False
TGO,Togo,2024,0.4399999999999999,85.0,,,116.0,77.0,,,,,,85.0,56.0,1119.38160509429,2.86262074089801,57.4329534151865,2024.0,,1,False
TGO,Togo,2025,0.0542635658914728,123.0,,,125.0,123.0,125.0,,,,,124.0,,1119.38160509429,2.86262074089801,57.4329534151865,2024.0,,1,True
