date,asset,transfer_volume_usd,post_nov_2022,active_addresses,active_addresses_squared
2024-09-17,USDC,6832779460,1,33853,1146025609
2024-09-18,USDC,6960600328,1,30235,914155225
2024-09-19,USDC,7071100441,1,31601,998623201
2024-09-20,USDC,6050168399,1,30965,958831225
2024-09-21,USDC,2570745139,1,23984,575232256
2024-09-22,USDC,3722435881,1,22661,513520921
2024-09-23,USDC,6075070143,1,30940,957283600
2024-09-24,USDC,6354408025,1,29819,889172761
2024-09-25,USDC,5027597589,1,29686,881258596
2024-09-26,USDC,6835010999,1,31467,990172089
2024-09-27,USDC,5842305183,1,35897,1288594609
2024-09-28,USDC,2872721698,1,33097,1095411409
2024-09-29,USDC,3054087540,1,27498,756140004
2024-09-30,USDC,6665769413,1,39899,1591930201
2024-10-01,USDC,10848900888,1,40605,1648766025
2024-10-02,USDC,6994868258,1,37829,1431033241
2024-10-03,USDC,6648292023,1,38440,1477633600
2024-10-04,USDC,6045872517,1,39259,1541269081
2024-10-05,USDC,2483346552,1,29534,872257156
2024-10-06,USDC,2566380267,1,26584,706709056
2024-10-07,USDC,6657443142,1,37027,1370998729
2024-10-08,USDC,6015193014,1,31115,968143225
2024-10-09,USDC,5488861733,1,31934,1019780356
2024-10-10,USDC,5487546707,1,36071,1301117041
2024-10-11,USDC,5062260065,1,32877,1080897129
2024-10-12,USDC,2688400173,1,33795,1142102025
2024-10-13,USDC,2864489654,1,30519,931409361
2024-10-14,USDC,7287349529,1,34650,1200622500
2024-10-15,USDC,8158392140,1,38209,1459927681
2024-10-16,USDC,6696380074,1,34342,1179372964
2024-10-17,USDC,5414632057,1,30461,927872521
2024-10-18,USDC,6032177392,1,29033,842915089
2024-10-19,USDC,2433012234,1,25819,666620761
2024-10-20,USDC,3407729614,1,24943,622153249
2024-10-21,USDC,6942827868,1,33783,1141291089
2024-10-22,USDC,6299084767,1,33354,1112489316
2024-10-23,USDC,7180272273,1,34706,1204506436
2024-10-24,USDC,6751752975,1,33693,1135218249
2024-10-25,USDC,10349261606,1,38078,1449934084
2024-10-26,USDC,4501871708,1,29110,847392100
2024-10-27,USDC,3435115036,1,24482,599368324
2024-10-28,USDC,7852957302,1,34304,1176764416
2024-10-29,USDC,9596165797,1,37688,1420385344
2024-10-30,USDC,7228206285,1,34842,1213964964
2024-10-31,USDC,8076588759,1,38615,1491118225
2024-11-01,USDC,9015564727,1,41397,1713711609
2024-11-02,USDC,3452412889,1,29383,863360689
2024-11-03,USDC,5813342971,1,41470,1719760900
2024-11-04,USDC,7276116614,1,40147,1611781609
2024-11-05,USDC,7134708417,1,42196,1780502416
2024-11-06,USDC,18761282529,1,45128,2036536384
2024-11-07,USDC,11496612662,1,40688,1655513344
2024-11-08,USDC,9887580646,1,38782,1504043524
2024-11-09,USDC,5656279369,1,31483,991179289
2024-11-10,USDC,12234527657,1,35537,1262878369
2024-11-11,USDC,17333067299,1,42093,1771820649
2024-11-12,USDC,19965628237,1,42742,1826878564
2024-11-13,USDC,19408804164,1,39563,1565230969
2024-11-14,USDC,14655228620,1,40335,1626912225
2024-11-15,USDC,11937522034,1,44741,2001757081
2024-11-16,USDC,6860911415,1,36560,1336633600
2024-11-17,USDC,8340439536,1,32904,1082673216
2024-11-18,USDC,11308072958,1,39007,1521546049
2024-11-19,USDC,10786686009,1,38718,1499083524
2024-11-20,USDC,11034592309,1,43721,1911525841
2024-11-21,USDC,14804992372,1,44662,1994694244
2024-11-22,USDC,12996186019,1,44552,1984880704
2024-11-23,USDC,9667189128,1,37253,1387786009
2024-11-24,USDC,8372990053,1,35530,1262380900
2024-11-25,USDC,13994888761,1,40777,1662763729
2024-11-26,USDC,13492395639,1,42516,1807610256
2024-11-27,USDC,11875242690,1,42065,1769464225
2024-11-28,USDC,8182163025,1,43950,1931602500
2024-11-29,USDC,9445741613,1,47717,2276912089
2024-11-30,USDC,6674129328,1,39261,1541426121
2024-12-01,USDC,7199615705,1,39811,1584915721
2024-12-02,USDC,13993252120,1,48668,2368574224
2024-12-03,USDC,12588468097,1,47655,2270999025
2024-12-04,USDC,14566231354,1,48193,2322565249
2024-12-05,USDC,21397586720,1,52757,2783301049
2024-12-06,USDC,14138620427,1,46742,2184814564
2024-12-07,USDC,6778500949,1,38760,1502337600
2024-12-08,USDC,6377521647,1,42417,1799201889
2024-12-09,USDC,17356499121,1,43609,1901744881
2024-12-10,USDC,16205054595,1,45953,2111678209
2024-12-11,USDC,11895234521,1,42407,1798353649
2024-12-12,USDC,12062083208,1,42415,1799032225
2024-12-13,USDC,9114211832,1,42128,1774768384
2024-12-14,USDC,6251462807,1,38232,1461685824
2024-12-15,USDC,7231351889,1,36507,1332761049
2024-12-16,USDC,12630474818,1,45081,2032296561
2024-12-17,USDC,11318307939,1,49482,2448468324
2024-12-18,USDC,13913234580,1,51968,2700673024
2024-12-19,USDC,13783077258,1,53345,2845689025
2024-12-20,USDC,14518266682,1,51293,2630971849
2024-12-21,USDC,7762954179,1,43816,1919841856
2024-12-22,USDC,6004278873,1,36951,1365376401
2024-12-23,USDC,9456995473,1,44788,2005964944
2024-12-24,USDC,7328436637,1,39494,1559776036
2024-12-25,USDC,4968406014,1,31676,1003368976
2024-12-26,USDC,6293907750,1,36694,1346449636
2024-12-27,USDC,7058593949,1,42545,1810077025
2024-12-28,USDC,4275867712,1,37867,1433909689
2024-12-29,USDC,4676908159,1,39729,1578393441
2024-12-30,USDC,8198256021,1,50550,2555302500
2024-12-31,USDC,6536628101,1,49769,2476953361
2025-01-01,USDC,4814331123,1,34026,1157768676
2025-01-02,USDC,7015734565,1,44525,1982475625
2025-01-03,USDC,7108083150,1,46426,2155373476
2025-01-04,USDC,4779945985,1,38124,1453439376
2025-01-05,USDC,3837973655,1,35869,1286585161
2025-01-06,USDC,7731799916,1,44460,1976691600
2025-01-07,USDC,9456450545,1,49071,2407963041
2025-01-08,USDC,9359722628,1,50987,2599674169
2025-01-09,USDC,8459464210,1,48880,2389254400
2025-01-10,USDC,7843222136,1,48475,2349825625
2025-01-11,USDC,3760069434,1,38734,1500322756
2025-01-12,USDC,3330316049,1,36978,1367372484
2025-01-13,USDC,9931508302,1,49379,2438285641
2025-01-14,USDC,6762370105,1,49305,2430983025
2025-01-15,USDC,8920524801,1,50301,2530190601
2025-01-16,USDC,8642062676,1,51393,2641240449
2025-01-17,USDC,9993616896,1,50245,2524560025
2025-01-18,USDC,20031244124,1,53841,2898853281
2025-01-19,USDC,25940426522,1,57606,3318451236
2025-01-20,USDC,26853357037,1,67544,4562191936
2025-01-21,USDC,14830922157,1,57170,3268408900
2025-01-22,USDC,10044372261,1,53422,2853910084
2025-01-23,USDC,21214955925,1,58156,3382120336
2025-01-24,USDC,10239429179,1,50552,2555504704
2025-01-25,USDC,6639518364,1,42729,1825767441
2025-01-26,USDC,6265241677,1,46649,2176129201
2025-01-27,USDC,14155994278,1,54927,3016975329
2025-01-28,USDC,8727690529,1,53063,2815681969
2025-01-29,USDC,8752826477,1,56156,3153496336
2025-01-30,USDC,7862432550,1,54688,2990777344
2025-01-31,USDC,8846936448,1,59467,3536324089
2025-02-01,USDC,6185622117,1,51666,2669375556
2025-02-02,USDC,11920276473,1,54550,2975702500
2025-02-03,USDC,25631139115,1,66875,4472265625
2025-02-04,USDC,13781033980,1,68977,4757826529
2025-02-05,USDC,9168611887,1,55179,3044722041
2025-02-06,USDC,9168007548,1,58752,3451797504
2025-02-07,USDC,9658671792,1,59949,3593882601
2025-02-08,USDC,4752901210,1,44818,2008653124
2025-02-09,USDC,5561659216,1,47068,2215396624
2025-02-10,USDC,7290485956,1,63642,4050304164
2025-02-11,USDC,7590822419,1,76713,5884884369
2025-02-12,USDC,9290154331,1,57889,3351136321
2025-02-13,USDC,7971520510,1,58436,3414766096
2025-02-14,USDC,8868475735,1,58819,3459674761
2025-02-15,USDC,4631171038,1,45789,2096632521
2025-02-16,USDC,4310300996,1,41787,1746153369
2025-02-17,USDC,6994398261,1,53358,2847076164
2025-02-18,USDC,8525503716,1,59615,3553948225
2025-02-19,USDC,6140029876,1,55681,3100373761
2025-02-20,USDC,7453422390,1,58642,3438884164
2025-02-21,USDC,10738574137,1,59885,3586213225
2025-02-22,USDC,5462121672,1,49903,2490309409
2025-02-23,USDC,5105617640,1,41618,1732057924
2025-02-24,USDC,10369215725,1,60737,3688983169
2025-02-25,USDC,16057418626,1,81347,6617334409
2025-02-26,USDC,11546719465,1,65059,4232673481
2025-02-27,USDC,9719464108,1,64300,4134490000
2025-02-28,USDC,14081466100,1,76815,5900544225
2025-03-01,USDC,5501083056,1,64817,4201243489
2025-03-02,USDC,13210357333,1,53154,2825347716
2025-03-03,USDC,13808944206,1,72954,5322286116
2025-03-04,USDC,14008589283,1,73486,5400192196
2025-03-05,USDC,9271446360,1,64477,4157283529
2025-03-06,USDC,9861139718,1,73075,5339955625
2025-03-07,USDC,12032728232,1,72702,5285580804
2025-03-08,USDC,4127743059,1,55954,3130850116
2025-03-09,USDC,6144542711,1,52306,2735917636
2025-03-10,USDC,17810860152,1,74057,5484439249
2025-03-11,USDC,14833420303,1,86022,7399784484
2025-03-12,USDC,11962339616,1,68124,4640879376
2025-03-13,USDC,11856838776,1,62477,3903375529
2025-03-14,USDC,8847938133,1,63581,4042543561
2025-03-15,USDC,4232926386,1,46084,2123735056
2025-03-16,USDC,5342376239,1,43676,1907592976
2025-03-17,USDC,7364251292,1,61229,3748990441
2025-03-18,USDC,7571744811,1,59742,3569106564
2025-03-19,USDC,11517621398,1,61751,3813186001
2025-03-20,USDC,10484925681,1,64089,4107399921
2025-03-21,USDC,8056596360,1,60385,3646348225
2025-03-22,USDC,3687086901,1,48610,2362932100
2025-03-23,USDC,4334955293,1,43040,1852441600
2025-03-24,USDC,10763138743,1,69521,4833169441
2025-03-25,USDC,9053718025,1,68559,4700336481
2025-03-26,USDC,8964829253,1,66670,4444888900
2025-03-27,USDC,9335553639,1,69593,4843185649
2025-03-28,USDC,11720323398,1,74355,5528666025
2025-03-29,USDC,6452445830,1,58989,3479702121
2025-03-30,USDC,5545589305,1,50002,2500200004
2025-03-31,USDC,10972505506,1,76415,5839252225
2025-04-01,USDC,8951500963,1,77449,5998347601
2025-04-02,USDC,15685504944,1,78163,6109454569
2025-04-03,USDC,12665493909,1,115362,13308391044
2025-04-04,USDC,14661520062,1,76749,5890409001
2025-04-05,USDC,4505740439,1,51234,2624922756
2025-04-06,USDC,11438674601,1,72396,5241180816
2025-04-07,USDC,25379799007,1,136773,18706853529
2025-04-08,USDC,15359090304,1,85466,7304437156
2025-04-09,USDC,22801529129,1,78758,6202822564
2025-04-10,USDC,12968188424,1,82458,6799321764
2025-04-11,USDC,11171173047,1,75746,5737456516
2025-04-12,USDC,7676882234,1,53871,2902084641
2025-04-13,USDC,8398473378,1,49038,2404725444
2025-04-14,USDC,11279262236,1,71054,5048670916
2025-04-15,USDC,9638173514,1,73019,5331774361
2025-04-16,USDC,10258839386,1,68903,4747623409
2025-04-17,USDC,8550832288,1,80012,6401920144
2025-04-18,USDC,4681472583,1,71233,5074140289
2025-04-19,USDC,4255964173,1,72228,5216883984
2025-04-20,USDC,4503260698,1,50590,2559348100
2025-04-21,USDC,10453764698,1,71186,5067446596
2025-04-22,USDC,14475389659,1,78607,6179060449
2025-04-23,USDC,13860599906,1,90306,8155173636
2025-04-24,USDC,11129405830,1,131591,17316191281
2025-04-25,USDC,12976876537,1,107448,11545072704
2025-04-26,USDC,7151498585,1,85340,7282915600
2025-04-27,USDC,6350730742,1,68176,4647966976
2025-04-28,USDC,10867333898,1,90696,8225764416
2025-04-29,USDC,9391457251,1,95980,9212160400
2025-04-30,USDC,9764127557,1,94167,8867423889
2025-05-01,USDC,10463292535,1,87489,7654325121
2025-05-02,USDC,8583953657,1,76147,5798365609
2025-05-03,USDC,4826910165,1,60274,3632955076
2025-05-04,USDC,5567029250,1,55299,3057979401
2025-05-05,USDC,8446419371,1,78910,6226788100
2025-05-06,USDC,9735549194,1,94314,8895130596
2025-05-07,USDC,9504150861,1,81430,6630844900
2025-05-08,USDC,18666751902,1,83444,6962901136
2025-05-09,USDC,20283556220,1,88144,7769364736
2025-05-10,USDC,11056735651,1,61143,3738466449
2025-05-11,USDC,9538712033,1,56926,3240569476
2025-05-12,USDC,15429153390,1,77720,6040398400
2025-05-13,USDC,12265069905,1,79091,6255386281
2025-05-14,USDC,11084092068,1,80988,6559056144
2025-05-15,USDC,11937891647,1,81867,6702205689
2025-05-16,USDC,9520953398,1,83796,7021769616
2025-05-17,USDC,6911257570,1,72340,5233075600
2025-05-18,USDC,9206519661,1,57532,3309931024
2025-05-19,USDC,13501319705,1,81384,6623355456
2025-05-20,USDC,11702597699,1,91205,8318352025
2025-05-21,USDC,16330278133,1,79938,6390083844
2025-05-22,USDC,14980112894,1,84644,7164606736
2025-05-23,USDC,16085759239,1,81780,6687968400
2025-05-24,USDC,7377433614,1,75928,5765061184
2025-05-25,USDC,8742768426,1,59956,3594721936
2025-05-26,USDC,10605358709,1,79974,6395840676
2025-05-27,USDC,12566362778,1,79661,6345874921
2025-05-28,USDC,10577895466,1,85788,7359580944
2025-05-29,USDC,12819165934,1,77981,6081036361
2025-05-30,USDC,14037798803,1,82028,6728592784
2025-05-31,USDC,8112828884,1,73845,5453084025
2025-06-01,USDC,6956757549,1,81535,6647956225
2025-06-02,USDC,9976424446,1,92009,8465656081
2025-06-03,USDC,11229827940,1,86551,7491075601
2025-06-04,USDC,8468630531,1,81674,6670642276
2025-06-05,USDC,12971199685,1,88292,7795477264
2025-06-06,USDC,10624202500,1,92599,8574574801
2025-06-07,USDC,5939831750,1,89568,8022426624
2025-06-08,USDC,5642596754,1,85722,7348261284
2025-06-09,USDC,11121173460,1,89475,8005775625
2025-06-10,USDC,12534543490,1,92584,8571797056
2025-06-11,USDC,12114377963,1,89673,8041246929
2025-06-12,USDC,12038406500,1,82518,6809220324
2025-06-13,USDC,15711024871,1,93921,8821154241
2025-06-14,USDC,5927291347,1,67570,4565704900
2025-06-15,USDC,6601492165,1,67145,4508451025
2025-06-16,USDC,11821030209,1,85183,7256143489
2025-06-17,USDC,11930708142,1,94410,8913248100
2025-06-18,USDC,10252994413,1,87005,7569870025
2025-06-19,USDC,7012804058,1,75624,5718989376
2025-06-20,USDC,10219555385,1,79781,6365007961
2025-06-21,USDC,7263078240,1,64971,4221230841
2025-06-22,USDC,13027778966,1,69014,4762932196
2025-06-23,USDC,14686763043,1,83444,6962901136
2025-06-24,USDC,11980793061,1,79633,6341414689
2025-06-25,USDC,9748172042,1,83104,6906274816
2025-06-26,USDC,9274454781,1,87708,7692693264
2025-06-27,USDC,8447973357,1,98017,9607332289
2025-06-28,USDC,4015558104,1,65953,4349798209
2025-06-29,USDC,4981220318,1,63883,4081037689
2025-06-30,USDC,8876089065,1,93975,8831300625
2025-07-01,USDC,7863372173,1,106044,11245329936
2025-07-02,USDC,11124702357,1,98307,9664266249
2025-07-03,USDC,9758263203,1,101025,10206050625
2025-07-04,USDC,7747270405,1,88503,7832781009
2025-07-05,USDC,3602760501,1,68392,4677465664
2025-07-06,USDC,5146917512,1,60419,3650455561
2025-07-07,USDC,8541090307,1,89107,7940057449
2025-07-08,USDC,8584432861,1,88558,7842519364
2025-07-09,USDC,11342438464,1,88255,7788945025
2025-07-10,USDC,15815857771,1,90135,8124318225
2025-07-11,USDC,18217653749,1,97329,9472934241
2025-07-12,USDC,8994227812,1,89811,8066015721
2025-07-13,USDC,8461787677,1,69739,4863528121
2025-07-14,USDC,17800069673,1,92167,8494755889
2025-07-15,USDC,18602272527,1,90115,8120713225
2025-07-16,USDC,17506051651,1,91593,8389277649
2025-07-17,USDC,21906138430,1,92440,8545153600
2025-07-18,USDC,26908573486,1,89223,7960743729
2025-07-19,USDC,11628426139,1,86573,7494884329
2025-07-20,USDC,16253482798,1,85055,7234353025
2025-07-21,USDC,16532954256,1,100799,10160438401
2025-07-22,USDC,17095427045,1,96463,9305110369
2025-07-23,USDC,16808656532,1,91307,8336968249
2025-07-24,USDC,15424381497,1,92582,8571426724
2025-07-25,USDC,18063900377,1,91916,8448551056
2025-07-26,USDC,8378511168,1,67445,4548828025
2025-07-27,USDC,10077840035,1,68586,4704039396
2025-07-28,USDC,14882841056,1,97086,9425691396
2025-07-29,USDC,14152832124,1,91653,8400272409
2025-07-30,USDC,14423286074,1,80556,6489269136
2025-07-31,USDC,13445008332,1,95245,9071610025
2025-08-01,USDC,19199023766,1,122542,15016541764
2025-08-02,USDC,10038466860,1,87049,7577528401
2025-08-03,USDC,8058008600,1,68183,4648921489
2025-08-04,USDC,12059949389,1,96411,9295080921
2025-08-05,USDC,12482917549,1,97806,9566013636
2025-08-06,USDC,10916165114,1,95542,9128273764
2025-08-07,USDC,14119800391,1,97946,9593418916
2025-08-08,USDC,15080567440,1,102608,10528401664
2025-08-09,USDC,11707660629,1,98650,9731822500
2025-08-10,USDC,12193306382,1,81860,6701059600
2025-08-11,USDC,18732918004,1,103474,10706868676
2025-08-12,USDC,20558939449,1,106357,11311811449
2025-08-13,USDC,22930563658,1,101724,10347772176
2025-08-14,USDC,29102475004,1,105933,11221800489
2025-08-15,USDC,20681294602,1,139383,19427620689
2025-08-16,USDC,10123245722,1,81207,6594576849
2025-08-17,USDC,10186621236,1,71527,5116111729
2025-08-18,USDC,18143039597,1,107389,11532397321
2025-08-19,USDC,18271587874,1,106318,11303517124
2025-08-20,USDC,17516160087,1,100324,10064904976
2025-08-21,USDC,13587141721,1,108050,11674802500
2025-08-22,USDC,23347410779,1,106284,11296288656
2025-08-23,USDC,12118973017,1,98309,9664659481
2025-08-24,USDC,18928901669,1,83950,7047602500
2025-08-25,USDC,22563572014,1,103920,10799366400
2025-08-26,USDC,19383954606,1,111469,12425337961
2025-08-27,USDC,18664613785,1,97094,9427244836
2025-08-28,USDC,15359022661,1,113911,12975715921
2025-08-29,USDC,20747617894,1,116232,13509877824
2025-08-30,USDC,9549055113,1,78898,6224894404
2025-08-31,USDC,9422306318,1,100513,10102863169
2025-09-01,USDC,17089848528,1,112865,12738508225
2025-09-02,USDC,16704202079,1,134610,18119852100
2025-09-03,USDC,13147418934,1,120727,14575008529
2025-09-04,USDC,12609800924,1,103459,10703764681
2025-09-05,USDC,17107891795,1,111117,12346987689
2025-09-06,USDC,5985125337,1,74536,5555615296
2025-09-07,USDC,6648281705,1,69501,4830389001
2025-09-08,USDC,13550807567,1,100012,10002400144
2025-09-09,USDC,14130609482,1,102403,10486374409
2025-09-10,USDC,15333630537,1,111683,12473092489
2025-09-11,USDC,15710414378,1,109339,11955016921
2025-09-12,USDC,19459637605,1,104369,10892888161
2025-09-13,USDC,13143947641,1,100718,10144115524
2025-09-14,USDC,12869800872,1,79035,6246531225
2025-09-15,USDC,17113358551,1,106586,11360575396
2025-09-16,USDC,14448278591,1,117388,13779942544
2025-09-17,USDC,24465422204,1,109895,12076911025
2025-09-18,USDC,27483010208,1,123061,15144009721
2025-09-19,USDC,12775678194,1,130154,16940063716
2025-09-20,USDC,8885529948,1,109882,12074053924
2025-09-21,USDC,9451899160,1,80592,6495070464
2025-09-22,USDC,24334552459,1,114567,13125597489
2025-09-23,USDC,17131156895,1,112976,12763576576
2025-09-24,USDC,15374932240,1,106762,11398124644
2025-09-25,USDC,26930517234,1,120013,14403120169
2025-09-26,USDC,19578086528,1,130780,17103408400
2025-09-27,USDC,8597379910,1,83732,7011047824
2025-09-28,USDC,9271470844,1,91369,8348294161
2025-09-29,USDC,15591146723,1,163194,26632281636
2025-09-30,USDC,16243262405,1,170365,29024233225
2025-10-01,USDC,19015696130,1,203392,41368305664
2025-10-02,USDC,19207540518,1,197162,38872854244
2025-10-03,USDC,21465642020,1,146546,21475730116
2025-10-04,USDC,9929127239,1,100934,10187672356
2025-10-05,USDC,15850637824,1,101242,10249942564
2025-10-06,USDC,20262848755,1,118093,13945956649
2025-10-07,USDC,22966777631,1,125423,15730928929
2025-10-08,USDC,18700124511,1,140308,19686334864
2025-10-09,USDC,20052145232,1,118682,14085417124
2025-10-10,USDC,44539851941,1,117601,13829995201
2025-10-11,USDC,27417334181,1,125748,15812559504
2025-10-12,USDC,27619798454,1,111567,12447195489
2025-10-13,USDC,23705141432,1,115823,13414967329
2025-10-14,USDC,27879677000,1,115155,13260674025
2025-10-15,USDC,21084302739,1,126143,15912056449
2025-10-16,USDC,22286952756,1,112670,12694528900
2025-10-17,USDC,23711670135,1,132275,17496675625
2025-10-18,USDC,9277791302,1,105265,11080720225
2025-10-19,USDC,12291952376,1,85593,7326161649
2025-10-20,USDC,16926508572,1,108502,11772684004
2025-10-21,USDC,22593232949,1,116448,13560136704
2025-10-22,USDC,22115266618,1,122839,15089419921
2025-10-23,USDC,16181704760,1,124816,15579033856
2025-10-24,USDC,14943172043,1,125146,15661521316
2025-10-25,USDC,7226602066,1,96567,9325185489
2025-10-26,USDC,11250914221,1,86529,7487267841
2025-10-27,USDC,17128050892,1,122168,14925020224
2025-10-28,USDC,17460882890,1,131913,17401039569
2025-10-29,USDC,18531597399,1,118685,14086129225
2025-10-30,USDC,19297317107,1,119573,14297702329
2025-10-31,USDC,18192736045,1,127678,16301671684
2025-11-01,USDC,8276413018,1,95400,9101160000
2025-11-02,USDC,9329717192,1,85157,7251714649
2025-11-03,USDC,22484873172,1,123557,15266332249
2025-11-04,USDC,31208623577,1,130159,16941365281
2025-11-05,USDC,19365140378,1,137922,19022478084
2025-11-06,USDC,17993806725,1,142132,20201505424
2025-11-07,USDC,20539763837,1,137594,18932108836
2025-11-08,USDC,10466745014,1,152737,23328591169
2025-11-09,USDC,10844489300,1,96262,9266372644
2025-11-10,USDC,15895450134,1,136542,18643717764
2025-11-11,USDC,15715033512,1,133921,17934834241
2025-11-12,USDC,15268281920,1,128508,16514306064
2025-11-13,USDC,20176471346,1,129582,16791494724
2025-11-14,USDC,23734959561,1,139305,19405883025
2025-11-15,USDC,8443360111,1,124851,15587772201
2025-11-16,USDC,12104296124,1,107279,11508783841
2025-11-17,USDC,20439106807,1,144087,20761063569
2025-11-18,USDC,19481280133,1,165210,27294344100
