asset,time,AdrActCnt
usdt_trx,2020-02-18T00:00:00.000000000Z,2523
usdt_trx,2020-02-19T00:00:00.000000000Z,2924
usdt_trx,2020-02-20T00:00:00.000000000Z,2912
usdt_trx,2020-02-21T00:00:00.000000000Z,2648
usdt_trx,2020-02-22T00:00:00.000000000Z,2566
usdt_trx,2020-02-23T00:00:00.000000000Z,2545
usdt_trx,2020-02-24T00:00:00.000000000Z,3144
usdt_trx,2020-02-25T00:00:00.000000000Z,3638
usdt_trx,2020-02-26T00:00:00.000000000Z,3822
usdt_trx,2020-02-27T00:00:00.000000000Z,3380
usdt_trx,2020-02-28T00:00:00.000000000Z,2780
usdt_trx,2020-02-29T00:00:00.000000000Z,2796
usdt_trx,2020-03-01T00:00:00.000000000Z,2300
usdt_trx,2020-03-02T00:00:00.000000000Z,3130
usdt_trx,2020-03-03T00:00:00.000000000Z,4119
usdt_trx,2020-03-04T00:00:00.000000000Z,4136
usdt_trx,2020-03-05T00:00:00.000000000Z,3286
usdt_trx,2020-03-06T00:00:00.000000000Z,2882
usdt_trx,2020-03-07T00:00:00.000000000Z,3043
usdt_trx,2020-03-08T00:00:00.000000000Z,21130
usdt_trx,2020-03-09T00:00:00.000000000Z,22297
usdt_trx,2020-03-10T00:00:00.000000000Z,21231
usdt_trx,2020-03-11T00:00:00.000000000Z,21343
usdt_trx,2020-03-12T00:00:00.000000000Z,22772
usdt_trx,2020-03-13T00:00:00.000000000Z,20972
usdt_trx,2020-03-14T00:00:00.000000000Z,19211
usdt_trx,2020-03-15T00:00:00.000000000Z,21928
usdt_trx,2020-03-16T00:00:00.000000000Z,24402
usdt_trx,2020-03-17T00:00:00.000000000Z,22000
usdt_trx,2020-03-18T00:00:00.000000000Z,19539
usdt_trx,2020-03-19T00:00:00.000000000Z,20297
usdt_trx,2020-03-20T00:00:00.000000000Z,19895
usdt_trx,2020-03-21T00:00:00.000000000Z,20472
usdt_trx,2020-03-22T00:00:00.000000000Z,12338
usdt_trx,2020-03-23T00:00:00.000000000Z,4825
usdt_trx,2020-03-24T00:00:00.000000000Z,3077
usdt_trx,2020-03-25T00:00:00.000000000Z,3801
usdt_trx,2020-03-26T00:00:00.000000000Z,4398
usdt_trx,2020-03-27T00:00:00.000000000Z,4647
usdt_trx,2020-03-28T00:00:00.000000000Z,17542
usdt_trx,2020-03-29T00:00:00.000000000Z,21396
usdt_trx,2020-03-30T00:00:00.000000000Z,21865
usdt_trx,2020-03-31T00:00:00.000000000Z,21926
usdt_trx,2020-04-01T00:00:00.000000000Z,16219
usdt_trx,2020-04-02T00:00:00.000000000Z,22638
usdt_trx,2020-04-03T00:00:00.000000000Z,20399
usdt_trx,2020-04-04T00:00:00.000000000Z,21670
usdt_trx,2020-04-05T00:00:00.000000000Z,3951
usdt_trx,2020-04-06T00:00:00.000000000Z,4872
usdt_trx,2020-04-07T00:00:00.000000000Z,4648
usdt_trx,2020-04-08T00:00:00.000000000Z,7041
usdt_trx,2020-04-09T00:00:00.000000000Z,5477
usdt_trx,2020-04-10T00:00:00.000000000Z,5095
usdt_trx,2020-04-11T00:00:00.000000000Z,22461
usdt_trx,2020-04-12T00:00:00.000000000Z,22953
usdt_trx,2020-04-13T00:00:00.000000000Z,5603
usdt_trx,2020-04-14T00:00:00.000000000Z,6105
usdt_trx,2020-04-15T00:00:00.000000000Z,7804
usdt_trx,2020-04-16T00:00:00.000000000Z,18183
usdt_trx,2020-04-17T00:00:00.000000000Z,24634
usdt_trx,2020-04-18T00:00:00.000000000Z,24097
usdt_trx,2020-04-19T00:00:00.000000000Z,24425
usdt_trx,2020-04-20T00:00:00.000000000Z,24590
usdt_trx,2020-04-21T00:00:00.000000000Z,24090
usdt_trx,2020-04-22T00:00:00.000000000Z,24684
usdt_trx,2020-04-23T00:00:00.000000000Z,24046
usdt_trx,2020-04-24T00:00:00.000000000Z,21664
usdt_trx,2020-04-25T00:00:00.000000000Z,4061
usdt_trx,2020-04-26T00:00:00.000000000Z,3906
usdt_trx,2020-04-27T00:00:00.000000000Z,5852
usdt_trx,2020-04-28T00:00:00.000000000Z,4354
usdt_trx,2020-04-29T00:00:00.000000000Z,6021
usdt_trx,2020-04-30T00:00:00.000000000Z,6796
usdt_trx,2020-05-01T00:00:00.000000000Z,4175
usdt_trx,2020-05-02T00:00:00.000000000Z,3929
usdt_trx,2020-05-03T00:00:00.000000000Z,3861
usdt_trx,2020-05-04T00:00:00.000000000Z,4463
usdt_trx,2020-05-05T00:00:00.000000000Z,5203
usdt_trx,2020-05-06T00:00:00.000000000Z,6065
usdt_trx,2020-05-07T00:00:00.000000000Z,5743
usdt_trx,2020-05-08T00:00:00.000000000Z,4707
usdt_trx,2020-05-09T00:00:00.000000000Z,4573
usdt_trx,2020-05-10T00:00:00.000000000Z,5343
usdt_trx,2020-05-11T00:00:00.000000000Z,5621
usdt_trx,2020-05-12T00:00:00.000000000Z,4794
usdt_trx,2020-05-13T00:00:00.000000000Z,8050
usdt_trx,2020-05-14T00:00:00.000000000Z,7786
usdt_trx,2020-05-15T00:00:00.000000000Z,5514
usdt_trx,2020-05-16T00:00:00.000000000Z,4897
usdt_trx,2020-05-17T00:00:00.000000000Z,4610
usdt_trx,2020-05-18T00:00:00.000000000Z,5397
usdt_trx,2020-05-19T00:00:00.000000000Z,4812
usdt_trx,2020-05-20T00:00:00.000000000Z,5486
usdt_trx,2020-05-21T00:00:00.000000000Z,6869
usdt_trx,2020-05-22T00:00:00.000000000Z,8438
usdt_trx,2020-05-23T00:00:00.000000000Z,9141
usdt_trx,2020-05-24T00:00:00.000000000Z,8798
usdt_trx,2020-05-25T00:00:00.000000000Z,8829
usdt_trx,2020-05-26T00:00:00.000000000Z,8585
usdt_trx,2020-05-27T00:00:00.000000000Z,8755
usdt_trx,2020-05-28T00:00:00.000000000Z,9165
usdt_trx,2020-05-29T00:00:00.000000000Z,9769
usdt_trx,2020-05-30T00:00:00.000000000Z,10278
usdt_trx,2020-05-31T00:00:00.000000000Z,9986
usdt_trx,2020-06-01T00:00:00.000000000Z,11528
usdt_trx,2020-06-02T00:00:00.000000000Z,12150
usdt_trx,2020-06-03T00:00:00.000000000Z,11626
usdt_trx,2020-06-04T00:00:00.000000000Z,12231
usdt_trx,2020-06-05T00:00:00.000000000Z,13364
usdt_trx,2020-06-06T00:00:00.000000000Z,11742
usdt_trx,2020-06-07T00:00:00.000000000Z,12502
usdt_trx,2020-06-08T00:00:00.000000000Z,16734
usdt_trx,2020-06-09T00:00:00.000000000Z,18967
usdt_trx,2020-06-10T00:00:00.000000000Z,18150
usdt_trx,2020-06-11T00:00:00.000000000Z,17068
usdt_trx,2020-06-12T00:00:00.000000000Z,16755
usdt_trx,2020-06-13T00:00:00.000000000Z,13328
usdt_trx,2020-06-14T00:00:00.000000000Z,13207
usdt_trx,2020-06-15T00:00:00.000000000Z,15808
usdt_trx,2020-06-16T00:00:00.000000000Z,14587
usdt_trx,2020-06-17T00:00:00.000000000Z,14324
usdt_trx,2020-06-18T00:00:00.000000000Z,14715
usdt_trx,2020-06-19T00:00:00.000000000Z,15074
usdt_trx,2020-06-20T00:00:00.000000000Z,17972
usdt_trx,2020-06-21T00:00:00.000000000Z,18082
usdt_trx,2020-06-22T00:00:00.000000000Z,19343
usdt_trx,2020-06-23T00:00:00.000000000Z,17140
usdt_trx,2020-06-24T00:00:00.000000000Z,18941
usdt_trx,2020-06-25T00:00:00.000000000Z,17053
usdt_trx,2020-06-26T00:00:00.000000000Z,16871
usdt_trx,2020-06-27T00:00:00.000000000Z,17371
usdt_trx,2020-06-28T00:00:00.000000000Z,18602
usdt_trx,2020-06-29T00:00:00.000000000Z,17890
usdt_trx,2020-06-30T00:00:00.000000000Z,19846
usdt_trx,2020-07-01T00:00:00.000000000Z,17508
usdt_trx,2020-07-02T00:00:00.000000000Z,21258
usdt_trx,2020-07-03T00:00:00.000000000Z,20029
usdt_trx,2020-07-04T00:00:00.000000000Z,17001
usdt_trx,2020-07-05T00:00:00.000000000Z,17023
usdt_trx,2020-07-06T00:00:00.000000000Z,18631
usdt_trx,2020-07-07T00:00:00.000000000Z,18548
usdt_trx,2020-07-08T00:00:00.000000000Z,18983
usdt_trx,2020-07-09T00:00:00.000000000Z,18264
usdt_trx,2020-07-10T00:00:00.000000000Z,17694
usdt_trx,2020-07-11T00:00:00.000000000Z,18449
usdt_trx,2020-07-12T00:00:00.000000000Z,15803
usdt_trx,2020-07-13T00:00:00.000000000Z,19131
usdt_trx,2020-07-14T00:00:00.000000000Z,17784
usdt_trx,2020-07-15T00:00:00.000000000Z,18047
usdt_trx,2020-07-16T00:00:00.000000000Z,18265
usdt_trx,2020-07-17T00:00:00.000000000Z,18563
usdt_trx,2020-07-18T00:00:00.000000000Z,18311
usdt_trx,2020-07-19T00:00:00.000000000Z,17073
usdt_trx,2020-07-20T00:00:00.000000000Z,20689
usdt_trx,2020-07-21T00:00:00.000000000Z,21202
usdt_trx,2020-07-22T00:00:00.000000000Z,22110
usdt_trx,2020-07-23T00:00:00.000000000Z,22104
usdt_trx,2020-07-24T00:00:00.000000000Z,23342
usdt_trx,2020-07-25T00:00:00.000000000Z,21518
usdt_trx,2020-07-26T00:00:00.000000000Z,19875
usdt_trx,2020-07-27T00:00:00.000000000Z,21539
usdt_trx,2020-07-28T00:00:00.000000000Z,20353
usdt_trx,2020-07-29T00:00:00.000000000Z,32564
usdt_trx,2020-07-30T00:00:00.000000000Z,32587
usdt_trx,2020-07-31T00:00:00.000000000Z,33430
usdt_trx,2020-08-01T00:00:00.000000000Z,39063
usdt_trx,2020-08-02T00:00:00.000000000Z,36231
usdt_trx,2020-08-03T00:00:00.000000000Z,34549
usdt_trx,2020-08-04T00:00:00.000000000Z,24653
usdt_trx,2020-08-05T00:00:00.000000000Z,27242
usdt_trx,2020-08-06T00:00:00.000000000Z,42866
usdt_trx,2020-08-07T00:00:00.000000000Z,44549
usdt_trx,2020-08-08T00:00:00.000000000Z,41094
usdt_trx,2020-08-09T00:00:00.000000000Z,39424
usdt_trx,2020-08-10T00:00:00.000000000Z,44134
usdt_trx,2020-08-11T00:00:00.000000000Z,48264
usdt_trx,2020-08-12T00:00:00.000000000Z,49756
usdt_trx,2020-08-13T00:00:00.000000000Z,53469
usdt_trx,2020-08-14T00:00:00.000000000Z,55250
usdt_trx,2020-08-15T00:00:00.000000000Z,50242
usdt_trx,2020-08-16T00:00:00.000000000Z,49607
usdt_trx,2020-08-17T00:00:00.000000000Z,61617
usdt_trx,2020-08-18T00:00:00.000000000Z,54434
usdt_trx,2020-08-19T00:00:00.000000000Z,35177
usdt_trx,2020-08-20T00:00:00.000000000Z,49930
usdt_trx,2020-08-21T00:00:00.000000000Z,52634
usdt_trx,2020-08-22T00:00:00.000000000Z,51955
usdt_trx,2020-08-23T00:00:00.000000000Z,48620
usdt_trx,2020-08-24T00:00:00.000000000Z,50734
usdt_trx,2020-08-25T00:00:00.000000000Z,54539
usdt_trx,2020-08-26T00:00:00.000000000Z,67913
usdt_trx,2020-08-27T00:00:00.000000000Z,63464
usdt_trx,2020-08-28T00:00:00.000000000Z,49131
usdt_trx,2020-08-29T00:00:00.000000000Z,44298
usdt_trx,2020-08-30T00:00:00.000000000Z,74407
usdt_trx,2020-08-31T00:00:00.000000000Z,65028
usdt_trx,2020-09-01T00:00:00.000000000Z,68308
usdt_trx,2020-09-02T00:00:00.000000000Z,74788
usdt_trx,2020-09-03T00:00:00.000000000Z,82843
usdt_trx,2020-09-04T00:00:00.000000000Z,81495
usdt_trx,2020-09-05T00:00:00.000000000Z,76073
usdt_trx,2020-09-06T00:00:00.000000000Z,69873
usdt_trx,2020-09-07T00:00:00.000000000Z,73473
usdt_trx,2020-09-08T00:00:00.000000000Z,73559
usdt_trx,2020-09-09T00:00:00.000000000Z,58073
usdt_trx,2020-09-10T00:00:00.000000000Z,58414
usdt_trx,2020-09-11T00:00:00.000000000Z,69112
usdt_trx,2020-09-12T00:00:00.000000000Z,62443
usdt_trx,2020-09-13T00:00:00.000000000Z,46909
usdt_trx,2020-09-14T00:00:00.000000000Z,60380
usdt_trx,2020-09-15T00:00:00.000000000Z,65825
usdt_trx,2020-09-16T00:00:00.000000000Z,58336
usdt_trx,2020-09-17T00:00:00.000000000Z,65014
usdt_trx,2020-09-18T00:00:00.000000000Z,77292
usdt_trx,2020-09-19T00:00:00.000000000Z,75492
usdt_trx,2020-09-20T00:00:00.000000000Z,67154
usdt_trx,2020-09-21T00:00:00.000000000Z,61821
usdt_trx,2020-09-22T00:00:00.000000000Z,62698
usdt_trx,2020-09-23T00:00:00.000000000Z,74084
usdt_trx,2020-09-24T00:00:00.000000000Z,65124
usdt_trx,2020-09-25T00:00:00.000000000Z,76006
usdt_trx,2020-09-26T00:00:00.000000000Z,86977
usdt_trx,2020-09-27T00:00:00.000000000Z,76558
usdt_trx,2020-09-28T00:00:00.000000000Z,80074
usdt_trx,2020-09-29T00:00:00.000000000Z,68647
usdt_trx,2020-09-30T00:00:00.000000000Z,62130
usdt_trx,2020-10-01T00:00:00.000000000Z,54734
usdt_trx,2020-10-02T00:00:00.000000000Z,62477
usdt_trx,2020-10-03T00:00:00.000000000Z,58279
usdt_trx,2020-10-04T00:00:00.000000000Z,58007
usdt_trx,2020-10-05T00:00:00.000000000Z,65644
usdt_trx,2020-10-06T00:00:00.000000000Z,46873
usdt_trx,2020-10-07T00:00:00.000000000Z,70200
usdt_trx,2020-10-08T00:00:00.000000000Z,78808
usdt_trx,2020-10-09T00:00:00.000000000Z,79290
usdt_trx,2020-10-10T00:00:00.000000000Z,88517
usdt_trx,2020-10-11T00:00:00.000000000Z,66682
usdt_trx,2020-10-12T00:00:00.000000000Z,74818
usdt_trx,2020-10-13T00:00:00.000000000Z,70727
usdt_trx,2020-10-14T00:00:00.000000000Z,74958
usdt_trx,2020-10-15T00:00:00.000000000Z,81259
usdt_trx,2020-10-16T00:00:00.000000000Z,75842
usdt_trx,2020-10-17T00:00:00.000000000Z,71288
usdt_trx,2020-10-18T00:00:00.000000000Z,66284
usdt_trx,2020-10-19T00:00:00.000000000Z,78347
usdt_trx,2020-10-20T00:00:00.000000000Z,91677
usdt_trx,2020-10-21T00:00:00.000000000Z,163258
usdt_trx,2020-10-22T00:00:00.000000000Z,105348
usdt_trx,2020-10-23T00:00:00.000000000Z,68801
usdt_trx,2020-10-24T00:00:00.000000000Z,73721
usdt_trx,2020-10-25T00:00:00.000000000Z,86505
usdt_trx,2020-10-26T00:00:00.000000000Z,75623
usdt_trx,2020-10-27T00:00:00.000000000Z,76310
usdt_trx,2020-10-28T00:00:00.000000000Z,63151
usdt_trx,2020-10-29T00:00:00.000000000Z,75470
usdt_trx,2020-10-30T00:00:00.000000000Z,71994
usdt_trx,2020-10-31T00:00:00.000000000Z,70096
usdt_trx,2020-11-01T00:00:00.000000000Z,65974
usdt_trx,2020-11-02T00:00:00.000000000Z,85202
usdt_trx,2020-11-03T00:00:00.000000000Z,60766
usdt_trx,2020-11-04T00:00:00.000000000Z,66449
usdt_trx,2020-11-05T00:00:00.000000000Z,73699
usdt_trx,2020-11-06T00:00:00.000000000Z,84530
usdt_trx,2020-11-07T00:00:00.000000000Z,79009
usdt_trx,2020-11-08T00:00:00.000000000Z,58018
usdt_trx,2020-11-09T00:00:00.000000000Z,66075
usdt_trx,2020-11-10T00:00:00.000000000Z,75206
usdt_trx,2020-11-11T00:00:00.000000000Z,72272
usdt_trx,2020-11-12T00:00:00.000000000Z,101292
usdt_trx,2020-11-13T00:00:00.000000000Z,82269
usdt_trx,2020-11-14T00:00:00.000000000Z,60350
usdt_trx,2020-11-15T00:00:00.000000000Z,57903
usdt_trx,2020-11-16T00:00:00.000000000Z,61755
usdt_trx,2020-11-17T00:00:00.000000000Z,73982
usdt_trx,2020-11-18T00:00:00.000000000Z,57894
usdt_trx,2020-11-19T00:00:00.000000000Z,66431
usdt_trx,2020-11-20T00:00:00.000000000Z,59347
usdt_trx,2020-11-21T00:00:00.000000000Z,54685
usdt_trx,2020-11-22T00:00:00.000000000Z,71809
usdt_trx,2020-11-23T00:00:00.000000000Z,81285
usdt_trx,2020-11-24T00:00:00.000000000Z,86018
usdt_trx,2020-11-25T00:00:00.000000000Z,55223
usdt_trx,2020-11-26T00:00:00.000000000Z,75070
usdt_trx,2020-11-27T00:00:00.000000000Z,69166
usdt_trx,2020-11-28T00:00:00.000000000Z,70996
usdt_trx,2020-11-29T00:00:00.000000000Z,55961
usdt_trx,2020-11-30T00:00:00.000000000Z,69045
usdt_trx,2020-12-01T00:00:00.000000000Z,76142
usdt_trx,2020-12-02T00:00:00.000000000Z,69135
usdt_trx,2020-12-03T00:00:00.000000000Z,77651
usdt_trx,2020-12-04T00:00:00.000000000Z,123491
usdt_trx,2020-12-05T00:00:00.000000000Z,97171
usdt_trx,2020-12-06T00:00:00.000000000Z,49045
usdt_trx,2020-12-07T00:00:00.000000000Z,55298
usdt_trx,2020-12-08T00:00:00.000000000Z,63932
usdt_trx,2020-12-09T00:00:00.000000000Z,64049
usdt_trx,2020-12-10T00:00:00.000000000Z,64844
usdt_trx,2020-12-11T00:00:00.000000000Z,55779
usdt_trx,2020-12-12T00:00:00.000000000Z,58060
usdt_trx,2020-12-13T00:00:00.000000000Z,53565
usdt_trx,2020-12-14T00:00:00.000000000Z,61058
usdt_trx,2020-12-15T00:00:00.000000000Z,59225
usdt_trx,2020-12-16T00:00:00.000000000Z,69696
usdt_trx,2020-12-17T00:00:00.000000000Z,104120
usdt_trx,2020-12-18T00:00:00.000000000Z,79704
usdt_trx,2020-12-19T00:00:00.000000000Z,76932
usdt_trx,2020-12-20T00:00:00.000000000Z,65690
usdt_trx,2020-12-21T00:00:00.000000000Z,76032
usdt_trx,2020-12-22T00:00:00.000000000Z,69799
usdt_trx,2020-12-23T00:00:00.000000000Z,82777
usdt_trx,2020-12-24T00:00:00.000000000Z,87583
usdt_trx,2020-12-25T00:00:00.000000000Z,82640
usdt_trx,2020-12-26T00:00:00.000000000Z,83080
usdt_trx,2020-12-27T00:00:00.000000000Z,77439
usdt_trx,2020-12-28T00:00:00.000000000Z,94032
usdt_trx,2020-12-29T00:00:00.000000000Z,101761
usdt_trx,2020-12-30T00:00:00.000000000Z,85091
usdt_trx,2020-12-31T00:00:00.000000000Z,92602
usdt_trx,2021-01-01T00:00:00.000000000Z,75953
usdt_trx,2021-01-02T00:00:00.000000000Z,80404
usdt_trx,2021-01-03T00:00:00.000000000Z,87713
usdt_trx,2021-01-04T00:00:00.000000000Z,104462
usdt_trx,2021-01-05T00:00:00.000000000Z,96576
usdt_trx,2021-01-06T00:00:00.000000000Z,113580
usdt_trx,2021-01-07T00:00:00.000000000Z,104946
usdt_trx,2021-01-08T00:00:00.000000000Z,101654
usdt_trx,2021-01-09T00:00:00.000000000Z,103942
usdt_trx,2021-01-10T00:00:00.000000000Z,110881
usdt_trx,2021-01-11T00:00:00.000000000Z,108787
usdt_trx,2021-01-12T00:00:00.000000000Z,89148
usdt_trx,2021-01-13T00:00:00.000000000Z,111891
usdt_trx,2021-01-14T00:00:00.000000000Z,103311
usdt_trx,2021-01-15T00:00:00.000000000Z,91319
usdt_trx,2021-01-16T00:00:00.000000000Z,97248
usdt_trx,2021-01-17T00:00:00.000000000Z,103403
usdt_trx,2021-01-18T00:00:00.000000000Z,119629
usdt_trx,2021-01-19T00:00:00.000000000Z,130865
usdt_trx,2021-01-20T00:00:00.000000000Z,129240
usdt_trx,2021-01-21T00:00:00.000000000Z,152282
usdt_trx,2021-01-22T00:00:00.000000000Z,128483
usdt_trx,2021-01-23T00:00:00.000000000Z,108419
usdt_trx,2021-01-24T00:00:00.000000000Z,116943
usdt_trx,2021-01-25T00:00:00.000000000Z,132380
usdt_trx,2021-01-26T00:00:00.000000000Z,111893
usdt_trx,2021-01-27T00:00:00.000000000Z,107060
usdt_trx,2021-01-28T00:00:00.000000000Z,119186
usdt_trx,2021-01-29T00:00:00.000000000Z,157728
usdt_trx,2021-01-30T00:00:00.000000000Z,140247
usdt_trx,2021-01-31T00:00:00.000000000Z,141352
usdt_trx,2021-02-01T00:00:00.000000000Z,148381
usdt_trx,2021-02-02T00:00:00.000000000Z,148921
usdt_trx,2021-02-03T00:00:00.000000000Z,157226
usdt_trx,2021-02-04T00:00:00.000000000Z,166728
usdt_trx,2021-02-05T00:00:00.000000000Z,177249
usdt_trx,2021-02-06T00:00:00.000000000Z,181332
usdt_trx,2021-02-07T00:00:00.000000000Z,167099
usdt_trx,2021-02-08T00:00:00.000000000Z,192221
usdt_trx,2021-02-09T00:00:00.000000000Z,215572
usdt_trx,2021-02-10T00:00:00.000000000Z,212787
usdt_trx,2021-02-11T00:00:00.000000000Z,183821
usdt_trx,2021-02-12T00:00:00.000000000Z,155516
usdt_trx,2021-02-13T00:00:00.000000000Z,163723
usdt_trx,2021-02-14T00:00:00.000000000Z,158843
usdt_trx,2021-02-15T00:00:00.000000000Z,185206
usdt_trx,2021-02-16T00:00:00.000000000Z,187567
usdt_trx,2021-02-17T00:00:00.000000000Z,189186
usdt_trx,2021-02-18T00:00:00.000000000Z,276824
usdt_trx,2021-02-19T00:00:00.000000000Z,246771
usdt_trx,2021-02-20T00:00:00.000000000Z,243445
usdt_trx,2021-02-21T00:00:00.000000000Z,222788
usdt_trx,2021-02-22T00:00:00.000000000Z,247732
usdt_trx,2021-02-23T00:00:00.000000000Z,236640
usdt_trx,2021-02-24T00:00:00.000000000Z,232679
usdt_trx,2021-02-25T00:00:00.000000000Z,232112
usdt_trx,2021-02-26T00:00:00.000000000Z,200564
usdt_trx,2021-02-27T00:00:00.000000000Z,194905
usdt_trx,2021-02-28T00:00:00.000000000Z,214137
usdt_trx,2021-03-01T00:00:00.000000000Z,299524
usdt_trx,2021-03-02T00:00:00.000000000Z,205331
usdt_trx,2021-03-03T00:00:00.000000000Z,210681
usdt_trx,2021-03-04T00:00:00.000000000Z,186914
usdt_trx,2021-03-05T00:00:00.000000000Z,181480
usdt_trx,2021-03-06T00:00:00.000000000Z,157427
usdt_trx,2021-03-07T00:00:00.000000000Z,174461
usdt_trx,2021-03-08T00:00:00.000000000Z,187923
usdt_trx,2021-03-09T00:00:00.000000000Z,215826
usdt_trx,2021-03-10T00:00:00.000000000Z,224490
usdt_trx,2021-03-11T00:00:00.000000000Z,260932
usdt_trx,2021-03-12T00:00:00.000000000Z,215318
usdt_trx,2021-03-13T00:00:00.000000000Z,215839
usdt_trx,2021-03-14T00:00:00.000000000Z,210944
usdt_trx,2021-03-15T00:00:00.000000000Z,257551
usdt_trx,2021-03-16T00:00:00.000000000Z,247556
usdt_trx,2021-03-17T00:00:00.000000000Z,229457
usdt_trx,2021-03-18T00:00:00.000000000Z,522234
usdt_trx,2021-03-19T00:00:00.000000000Z,400930
usdt_trx,2021-03-20T00:00:00.000000000Z,253726
usdt_trx,2021-03-21T00:00:00.000000000Z,237246
usdt_trx,2021-03-22T00:00:00.000000000Z,263209
usdt_trx,2021-03-23T00:00:00.000000000Z,235245
usdt_trx,2021-03-24T00:00:00.000000000Z,283977
usdt_trx,2021-03-25T00:00:00.000000000Z,232793
usdt_trx,2021-03-26T00:00:00.000000000Z,233422
usdt_trx,2021-03-27T00:00:00.000000000Z,214241
usdt_trx,2021-03-28T00:00:00.000000000Z,206298
usdt_trx,2021-03-29T00:00:00.000000000Z,255863
usdt_trx,2021-03-30T00:00:00.000000000Z,302369
usdt_trx,2021-03-31T00:00:00.000000000Z,314060
usdt_trx,2021-04-01T00:00:00.000000000Z,318882
usdt_trx,2021-04-02T00:00:00.000000000Z,310375
usdt_trx,2021-04-03T00:00:00.000000000Z,283991
usdt_trx,2021-04-04T00:00:00.000000000Z,299296
usdt_trx,2021-04-05T00:00:00.000000000Z,304015
usdt_trx,2021-04-06T00:00:00.000000000Z,312639
usdt_trx,2021-04-07T00:00:00.000000000Z,288251
usdt_trx,2021-04-08T00:00:00.000000000Z,273055
usdt_trx,2021-04-09T00:00:00.000000000Z,269422
usdt_trx,2021-04-10T00:00:00.000000000Z,257263
usdt_trx,2021-04-11T00:00:00.000000000Z,262542
usdt_trx,2021-04-12T00:00:00.000000000Z,312965
usdt_trx,2021-04-13T00:00:00.000000000Z,290892
usdt_trx,2021-04-14T00:00:00.000000000Z,295162
usdt_trx,2021-04-15T00:00:00.000000000Z,327811
usdt_trx,2021-04-16T00:00:00.000000000Z,324658
usdt_trx,2021-04-17T00:00:00.000000000Z,354489
usdt_trx,2021-04-18T00:00:00.000000000Z,318434
usdt_trx,2021-04-19T00:00:00.000000000Z,373028
usdt_trx,2021-04-20T00:00:00.000000000Z,385787
usdt_trx,2021-04-21T00:00:00.000000000Z,377517
usdt_trx,2021-04-22T00:00:00.000000000Z,290314
usdt_trx,2021-04-23T00:00:00.000000000Z,299062
usdt_trx,2021-04-24T00:00:00.000000000Z,222933
usdt_trx,2021-04-25T00:00:00.000000000Z,220897
usdt_trx,2021-04-26T00:00:00.000000000Z,304176
usdt_trx,2021-04-27T00:00:00.000000000Z,289207
usdt_trx,2021-04-28T00:00:00.000000000Z,267020
usdt_trx,2021-04-29T00:00:00.000000000Z,267583
usdt_trx,2021-04-30T00:00:00.000000000Z,297269
usdt_trx,2021-05-01T00:00:00.000000000Z,262280
usdt_trx,2021-05-02T00:00:00.000000000Z,246319
usdt_trx,2021-05-03T00:00:00.000000000Z,290281
usdt_trx,2021-05-04T00:00:00.000000000Z,343009
usdt_trx,2021-05-05T00:00:00.000000000Z,320542
usdt_trx,2021-05-06T00:00:00.000000000Z,360166
usdt_trx,2021-05-07T00:00:00.000000000Z,372410
usdt_trx,2021-05-08T00:00:00.000000000Z,468235
usdt_trx,2021-05-09T00:00:00.000000000Z,444408
usdt_trx,2021-05-10T00:00:00.000000000Z,701089
usdt_trx,2021-05-11T00:00:00.000000000Z,718800
usdt_trx,2021-05-12T00:00:00.000000000Z,607392
usdt_trx,2021-05-13T00:00:00.000000000Z,478169
usdt_trx,2021-05-14T00:00:00.000000000Z,480374
usdt_trx,2021-05-15T00:00:00.000000000Z,394181
usdt_trx,2021-05-16T00:00:00.000000000Z,361022
usdt_trx,2021-05-17T00:00:00.000000000Z,396966
usdt_trx,2021-05-18T00:00:00.000000000Z,412174
usdt_trx,2021-05-19T00:00:00.000000000Z,434710
usdt_trx,2021-05-20T00:00:00.000000000Z,366697
usdt_trx,2021-05-21T00:00:00.000000000Z,333603
usdt_trx,2021-05-22T00:00:00.000000000Z,262101
usdt_trx,2021-05-23T00:00:00.000000000Z,269512
usdt_trx,2021-05-24T00:00:00.000000000Z,517575
usdt_trx,2021-05-25T00:00:00.000000000Z,275213
usdt_trx,2021-05-26T00:00:00.000000000Z,295422
usdt_trx,2021-05-27T00:00:00.000000000Z,240156
usdt_trx,2021-05-28T00:00:00.000000000Z,255903
usdt_trx,2021-05-29T00:00:00.000000000Z,523982
usdt_trx,2021-05-30T00:00:00.000000000Z,786049
usdt_trx,2021-05-31T00:00:00.000000000Z,241623
usdt_trx,2021-06-01T00:00:00.000000000Z,271994
usdt_trx,2021-06-02T00:00:00.000000000Z,323011
usdt_trx,2021-06-03T00:00:00.000000000Z,312990
usdt_trx,2021-06-04T00:00:00.000000000Z,299941
usdt_trx,2021-06-05T00:00:00.000000000Z,253147
usdt_trx,2021-06-06T00:00:00.000000000Z,220996
usdt_trx,2021-06-07T00:00:00.000000000Z,261190
usdt_trx,2021-06-08T00:00:00.000000000Z,276253
usdt_trx,2021-06-09T00:00:00.000000000Z,286735
usdt_trx,2021-06-10T00:00:00.000000000Z,265631
usdt_trx,2021-06-11T00:00:00.000000000Z,272521
usdt_trx,2021-06-12T00:00:00.000000000Z,228636
usdt_trx,2021-06-13T00:00:00.000000000Z,193619
