asset,time,PriceUSD
trx,2024-11-30T00:00:00.000000000Z,0.205369290307066
trx,2024-12-01T00:00:00.000000000Z,0.207396354617535
trx,2024-12-02T00:00:00.000000000Z,0.219642070651886
trx,2024-12-03T00:00:00.000000000Z,0.418151730866368
trx,2024-12-04T00:00:00.000000000Z,0.328578609188853
trx,2024-12-05T00:00:00.000000000Z,0.321402825338227
trx,2024-12-06T00:00:00.000000000Z,0.324372186095974
trx,2024-12-07T00:00:00.000000000Z,0.319891564311574
trx,2024-12-08T00:00:00.000000000Z,0.318146518979186
trx,2024-12-09T00:00:00.000000000Z,0.261780324529299
trx,2024-12-10T00:00:00.000000000Z,0.270670510253395
trx,2024-12-11T00:00:00.000000000Z,0.282498743726665
trx,2024-12-12T00:00:00.000000000Z,0.296462205315306
trx,2024-12-13T00:00:00.000000000Z,0.290047810106302
trx,2024-12-14T00:00:00.000000000Z,0.282129848073795
trx,2024-12-15T00:00:00.000000000Z,0.285091439900364
trx,2024-12-16T00:00:00.000000000Z,0.296513609973833
trx,2024-12-17T00:00:00.000000000Z,0.27905698885129
trx,2024-12-18T00:00:00.000000000Z,0.258568714030266
trx,2024-12-19T00:00:00.000000000Z,0.251922468725011
trx,2024-12-20T00:00:00.000000000Z,0.248507921933265
trx,2024-12-21T00:00:00.000000000Z,0.24430480699806
trx,2024-12-22T00:00:00.000000000Z,0.244056331777672
trx,2024-12-23T00:00:00.000000000Z,0.252409733515739
trx,2024-12-24T00:00:00.000000000Z,0.256266023552402
trx,2024-12-25T00:00:00.000000000Z,0.257586787089263
trx,2024-12-26T00:00:00.000000000Z,0.253102580210131
trx,2024-12-27T00:00:00.000000000Z,0.258660913780359
trx,2024-12-28T00:00:00.000000000Z,0.257896816108072
trx,2024-12-29T00:00:00.000000000Z,0.256980534833582
trx,2024-12-30T00:00:00.000000000Z,0.252642694180347
trx,2024-12-31T00:00:00.000000000Z,0.254132331073878
trx,2025-01-01T00:00:00.000000000Z,0.255307482185841
trx,2025-01-02T00:00:00.000000000Z,0.265081197910303
trx,2025-01-03T00:00:00.000000000Z,0.269819970273581
trx,2025-01-04T00:00:00.000000000Z,0.269893226127446
trx,2025-01-05T00:00:00.000000000Z,0.262687849762128
trx,2025-01-06T00:00:00.000000000Z,0.268524109409237
trx,2025-01-07T00:00:00.000000000Z,0.252919985064001
trx,2025-01-08T00:00:00.000000000Z,0.250448955683653
trx,2025-01-09T00:00:00.000000000Z,0.240010262669028
trx,2025-01-10T00:00:00.000000000Z,0.244416084466066
trx,2025-01-11T00:00:00.000000000Z,0.241163256691669
trx,2025-01-12T00:00:00.000000000Z,0.232741722259222
trx,2025-01-13T00:00:00.000000000Z,0.222735307212984
trx,2025-01-14T00:00:00.000000000Z,0.220975015794092
trx,2025-01-15T00:00:00.000000000Z,0.237615153669538
trx,2025-01-16T00:00:00.000000000Z,0.237056056802294
trx,2025-01-17T00:00:00.000000000Z,0.249087151584092
trx,2025-01-18T00:00:00.000000000Z,0.241816749143484
trx,2025-01-19T00:00:00.000000000Z,0.228371315880985
